donor_id,acceptor_id,donor_smiles,acceptor_smiles,source_pair_id,new_scaffold_split,orientation,class_pair,donor_canon,acceptor_canon,new_scaffold_split_721
GWTMCNCUQWRJDL-UHFFFAOYSA-N,GROJIEMGBWEVOY-UHFFFAOYSA-N,CC1=CSC2=NC=C(N12)C=O,CC1=NN(C2=C1C=C(C(=N2)Cl)C=O)C,CBZ3-P-A9D992F808025D44,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,Cc1csc2ncc(C=O)n12,Cc1nn(C)c2nc(Cl)c(C=O)cc12,validation
HAQSPVKHYJYVMI-UHFFFAOYSA-N,HBQOKXJXPPPSCA-UHFFFAOYSA-N,C1CC1C2=NN(C(=C2C=O)Cl)C3=CC=C(C=C3)C(F)(F)F,CC1=C(C=CC(=C1)C2=CN=C(N2)C=O)F,CBZ3-P-1693CA6E5C1389DC,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1c(C2CC2)nn(-c2ccc(C(F)(F)F)cc2)c1Cl,Cc1cc(-c2cnc(C=O)[nH]2)ccc1F,validation
HBQOKXJXPPPSCA-UHFFFAOYSA-N,HAQSPVKHYJYVMI-UHFFFAOYSA-N,CC1=C(C=CC(=C1)C2=CN=C(N2)C=O)F,C1CC1C2=NN(C(=C2C=O)Cl)C3=CC=C(C=C3)C(F)(F)F,CBZ3-P-1693CA6E5C1389DC,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,Cc1cc(-c2cnc(C=O)[nH]2)ccc1F,O=Cc1c(C2CC2)nn(-c2ccc(C(F)(F)F)cc2)c1Cl,validation
CSYDWMXJQOVCRI-UHFFFAOYSA-N,MKEWZVIYRLXBSQ-UHFFFAOYSA-N,CN(CC1=CC(=CC=C1)F)C2=C(N3C=CSC3=N2)C=O,C1=CN=C(C=C1C2=CC=C(S2)C=O)C(F)F,CBZ3-P-AFBB6624E64FA6D8,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,CN(Cc1cccc(F)c1)c1nc2sccn2c1C=O,O=Cc1ccc(-c2ccnc(C(F)F)c2)s1,mixed
MKEWZVIYRLXBSQ-UHFFFAOYSA-N,CSYDWMXJQOVCRI-UHFFFAOYSA-N,C1=CN=C(C=C1C2=CC=C(S2)C=O)C(F)F,CN(CC1=CC(=CC=C1)F)C2=C(N3C=CSC3=N2)C=O,CBZ3-P-AFBB6624E64FA6D8,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1ccc(-c2ccnc(C(F)F)c2)s1,CN(Cc1cccc(F)c1)c1nc2sccn2c1C=O,mixed
WMJFIXDFODEDNR-UHFFFAOYSA-N,ZYENBZCBSVQIOG-UHFFFAOYSA-N,COC1=CC=C(C=C1)C2=C(C=CC=N2)C=O,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C=O)CC(C)C,CBZ3-P-82DB773E81FF3D48,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,COc1ccc(-c2ncccc2C=O)cc1,CCCc1nc(CC(C)C)c(C=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,mixed
ZYENBZCBSVQIOG-UHFFFAOYSA-N,WMJFIXDFODEDNR-UHFFFAOYSA-N,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C=O)CC(C)C,COC1=CC=C(C=C1)C2=C(C=CC=N2)C=O,CBZ3-P-82DB773E81FF3D48,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,CCCc1nc(CC(C)C)c(C=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,COc1ccc(-c2ncccc2C=O)cc1,mixed
DKMDOPQPVPKQTK-UHFFFAOYSA-N,GQDYAGVFBIGEFD-UHFFFAOYSA-N,COC1=NC2=CC=CC=C2N=C1C=O,C1=CN=C(C(=C1CN)C=O)C(F)F,CBZ3-P-BECC0579E2ACF551,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,COc1nc2ccccc2nc1C=O,NCc1ccnc(C(F)F)c1C=O,mixed
GQDYAGVFBIGEFD-UHFFFAOYSA-N,DKMDOPQPVPKQTK-UHFFFAOYSA-N,C1=CN=C(C(=C1CN)C=O)C(F)F,COC1=NC2=CC=CC=C2N=C1C=O,CBZ3-P-BECC0579E2ACF551,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,NCc1ccnc(C(F)F)c1C=O,COc1nc2ccccc2nc1C=O,mixed
CBWZAKBMNRJPIB-UHFFFAOYSA-N,IQAVHOLUFVJFKQ-BYRXKDITSA-N,C1=CC2=C(C=C1Cl)C(=O)C(=O)N2CC3=CC=C(O3)C=O,C1[C@H](O[C@H](C1O)CO)N2C(=C(C(=O)NC2=O)F)C=O,CBZ3-P-5FB9835C9D0825CE,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1ccc(CN2C(=O)C(=O)c3cc(Cl)ccc32)o1,O=Cc1c(F)c(=O)[nH]c(=O)n1[C@@H]1CC(O)[C@H](CO)O1,train
IQAVHOLUFVJFKQ-BYRXKDITSA-N,CBWZAKBMNRJPIB-UHFFFAOYSA-N,C1[C@H](O[C@H](C1O)CO)N2C(=C(C(=O)NC2=O)F)C=O,C1=CC2=C(C=C1Cl)C(=O)C(=O)N2CC3=CC=C(O3)C=O,CBZ3-P-5FB9835C9D0825CE,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1c(F)c(=O)[nH]c(=O)n1[C@@H]1CC(O)[C@H](CO)O1,O=Cc1ccc(CN2C(=O)C(=O)c3cc(Cl)ccc32)o1,train
LJRSIPCCIPYGIH-UHFFFAOYSA-N,QJVNEVGWTDGVCN-UHFFFAOYSA-N,CC1=CC=C(O1)C2=NN(C=C2C=O)CCC#N,COC1=C(N=C(C=C1C(F)F)[N+](=O)[O-])C=O,CBZ3-P-A8A1FAF6051E9008,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,Cc1ccc(-c2nn(CCC#N)cc2C=O)o1,COc1c(C(F)F)cc([N+](=O)[O-])nc1C=O,mixed
QJVNEVGWTDGVCN-UHFFFAOYSA-N,LJRSIPCCIPYGIH-UHFFFAOYSA-N,COC1=C(N=C(C=C1C(F)F)[N+](=O)[O-])C=O,CC1=CC=C(O1)C2=NN(C=C2C=O)CCC#N,CBZ3-P-A8A1FAF6051E9008,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,COc1c(C(F)F)cc([N+](=O)[O-])nc1C=O,Cc1ccc(-c2nn(CCC#N)cc2C=O)o1,mixed
KXQVOGFXHUGCDA-UHFFFAOYSA-N,WVEZGBVBOAYQAA-UHFFFAOYSA-N,C1=C(N=C(C(=C1[N+](=O)[O-])OC(F)(F)F)C(F)F)C=O,C1=C(C(=C(C(=N1)C=O)I)C(F)F)Cl,CBZ3-P-52F92EBC53F1E8B7,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1cc([N+](=O)[O-])c(OC(F)(F)F)c(C(F)F)n1,O=Cc1ncc(Cl)c(C(F)F)c1I,train
WVEZGBVBOAYQAA-UHFFFAOYSA-N,KXQVOGFXHUGCDA-UHFFFAOYSA-N,C1=C(C(=C(C(=N1)C=O)I)C(F)F)Cl,C1=C(N=C(C(=C1[N+](=O)[O-])OC(F)(F)F)C(F)F)C=O,CBZ3-P-52F92EBC53F1E8B7,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1ncc(Cl)c(C(F)F)c1I,O=Cc1cc([N+](=O)[O-])c(OC(F)(F)F)c(C(F)F)n1,train
JSULXLILYAGFEH-UHFFFAOYSA-N,XCWJCEIOXXHRRS-UHFFFAOYSA-N,C1=CC(=CC=C1CN2C(=CC=C2[N+](=O)[O-])C=O)C(F)(F)F,CC1=C2C(=C(C=C1)F)C(=C(N2)C3=CC=C(C=C3)C4=CC=CC=C4)C=O,CBZ3-P-CFC1F77A298C89A7,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1ccc([N+](=O)[O-])n1Cc1ccc(C(F)(F)F)cc1,Cc1ccc(F)c2c(C=O)c(-c3ccc(-c4ccccc4)cc3)[nH]c12,train
XCWJCEIOXXHRRS-UHFFFAOYSA-N,JSULXLILYAGFEH-UHFFFAOYSA-N,CC1=C2C(=C(C=C1)F)C(=C(N2)C3=CC=C(C=C3)C4=CC=CC=C4)C=O,C1=CC(=CC=C1CN2C(=CC=C2[N+](=O)[O-])C=O)C(F)(F)F,CBZ3-P-CFC1F77A298C89A7,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,Cc1ccc(F)c2c(C=O)c(-c3ccc(-c4ccccc4)cc3)[nH]c12,O=Cc1ccc([N+](=O)[O-])n1Cc1ccc(C(F)(F)F)cc1,train
GILIOSKZFBSGEY-UHFFFAOYSA-N,IRYXKBVEKNDAAM-UHFFFAOYSA-N,C1=CN2C=NC(=C2C(=C1)C=O)Cl,C1=CC(=C(N=C1C=O)C(F)F)O,CBZ3-P-2419F43F5E1EB19D,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1cccn2cnc(Cl)c12,O=Cc1ccc(O)c(C(F)F)n1,mixed
IRYXKBVEKNDAAM-UHFFFAOYSA-N,GILIOSKZFBSGEY-UHFFFAOYSA-N,C1=CC(=C(N=C1C=O)C(F)F)O,C1=CN2C=NC(=C2C(=C1)C=O)Cl,CBZ3-P-2419F43F5E1EB19D,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1ccc(O)c(C(F)F)n1,O=Cc1cccn2cnc(Cl)c12,mixed
JTMXTWMKJBUTPX-UHFFFAOYSA-N,WWKAKFFLBXXATA-UHFFFAOYSA-N,C1=CC=C(C(=C1)C2=C(C=CC(=N2)C=O)F)OC(F)(F)F,C1=CC(=CC=C1C2=C(C=CN=C2Cl)C=O)C(F)(F)F,CBZ3-P-34E6D7C5B63DAD08,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1ccc(F)c(-c2ccccc2OC(F)(F)F)n1,O=Cc1ccnc(Cl)c1-c1ccc(C(F)(F)F)cc1,train
WWKAKFFLBXXATA-UHFFFAOYSA-N,JTMXTWMKJBUTPX-UHFFFAOYSA-N,C1=CC(=CC=C1C2=C(C=CN=C2Cl)C=O)C(F)(F)F,C1=CC=C(C(=C1)C2=C(C=CC(=N2)C=O)F)OC(F)(F)F,CBZ3-P-34E6D7C5B63DAD08,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1ccnc(Cl)c1-c1ccc(C(F)(F)F)cc1,O=Cc1ccc(F)c(-c2ccccc2OC(F)(F)F)n1,train
RTTQAPRUVGJWDK-UHFFFAOYSA-N,ZNRADXZRAKHPSM-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=NN2CCCCC(F)(F)F)C=O,CCC(C)C1=C(N2C=C(C=CC2=N1)F)C=O,CBZ3-P-A323BD65273B6CE2,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1nn(CCCCC(F)(F)F)c2ccccc12,CCC(C)c1nc2ccc(F)cn2c1C=O,train
ZNRADXZRAKHPSM-UHFFFAOYSA-N,RTTQAPRUVGJWDK-UHFFFAOYSA-N,CCC(C)C1=C(N2C=C(C=CC2=N1)F)C=O,C1=CC=C2C(=C1)C(=NN2CCCCC(F)(F)F)C=O,CBZ3-P-A323BD65273B6CE2,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,CCC(C)c1nc2ccc(F)cn2c1C=O,O=Cc1nn(CCCCC(F)(F)F)c2ccccc12,train
PVFKBMLJRQDMSE-UHFFFAOYSA-N,UXFUZKCVDSWGGM-UHFFFAOYSA-N,C1=CNC(=C1N)C=O,C1=CN=C(C(=C1C(F)(F)F)C=O)C2=C(C(=CC(=C2)Cl)Cl)Cl,CBZ3-P-0A8D57ABEE8AA7D0,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,Nc1cc[nH]c1C=O,O=Cc1c(C(F)(F)F)ccnc1-c1cc(Cl)cc(Cl)c1Cl,train
UXFUZKCVDSWGGM-UHFFFAOYSA-N,PVFKBMLJRQDMSE-UHFFFAOYSA-N,C1=CN=C(C(=C1C(F)(F)F)C=O)C2=C(C(=CC(=C2)Cl)Cl)Cl,C1=CNC(=C1N)C=O,CBZ3-P-0A8D57ABEE8AA7D0,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1c(C(F)(F)F)ccnc1-c1cc(Cl)cc(Cl)c1Cl,Nc1cc[nH]c1C=O,train
MCKQUJRBPAOHMP-UHFFFAOYSA-N,NFLTZNANNODVAR-UHFFFAOYSA-N,CCC1=NN2C(=CC=NC2=C1C=O)C3=C(C=C(C=C3)Cl)Cl,CCOC(=O)C1=C(NC(=C1OS(=O)(=O)C(F)(F)F)C=O)C,CBZ3-P-284358131CCE428C,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,CCc1nn2c(-c3ccc(Cl)cc3Cl)ccnc2c1C=O,CCOC(=O)c1c(C)[nH]c(C=O)c1OS(=O)(=O)C(F)(F)F,mixed
NFLTZNANNODVAR-UHFFFAOYSA-N,MCKQUJRBPAOHMP-UHFFFAOYSA-N,CCOC(=O)C1=C(NC(=C1OS(=O)(=O)C(F)(F)F)C=O)C,CCC1=NN2C(=CC=NC2=C1C=O)C3=C(C=C(C=C3)Cl)Cl,CBZ3-P-284358131CCE428C,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,CCOC(=O)c1c(C)[nH]c(C=O)c1OS(=O)(=O)C(F)(F)F,CCc1nn2c(-c3ccc(Cl)cc3Cl)ccnc2c1C=O,mixed
BRXJXKWPSOZIQW-UHFFFAOYSA-N,LTCHCGGNDRFIMA-UHFFFAOYSA-N,CC(C)C1=C(C=NN1C(F)(F)F)C=O,C1=CC(=CC(=C1)F)COC2=CC=C(C=C2)NC3=NC=NC4=CN=C(C=C43)C5=CC=C(O5)C=O,CBZ3-P-D7908769CB2D078D,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,CC(C)c1c(C=O)cnn1C(F)(F)F,O=Cc1ccc(-c2cc3c(Nc4ccc(OCc5cccc(F)c5)cc4)ncnc3cn2)o1,train
LTCHCGGNDRFIMA-UHFFFAOYSA-N,BRXJXKWPSOZIQW-UHFFFAOYSA-N,C1=CC(=CC(=C1)F)COC2=CC=C(C=C2)NC3=NC=NC4=CN=C(C=C43)C5=CC=C(O5)C=O,CC(C)C1=C(C=NN1C(F)(F)F)C=O,CBZ3-P-D7908769CB2D078D,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1ccc(-c2cc3c(Nc4ccc(OCc5cccc(F)c5)cc4)ncnc3cn2)o1,CC(C)c1c(C=O)cnn1C(F)(F)F,train
HHEBNTGSVBXQHP-UHFFFAOYSA-N,HRXWHERUUOYIHJ-TWOTXZKJSA-N,C1CC1OC2=CN=C(C=C2)C=O,C1=C(C(=S)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@](O2)(COP(=O)(O)O)F)O)O)C=O,CBZ3-P-0DBB34EBF86E2DD4,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1ccc(OC2CC2)cn1,O=Cc1cn([C@@H]2O[C@](F)(COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]c1=S,validation
HRXWHERUUOYIHJ-TWOTXZKJSA-N,HHEBNTGSVBXQHP-UHFFFAOYSA-N,C1=C(C(=S)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@](O2)(COP(=O)(O)O)F)O)O)C=O,C1CC1OC2=CN=C(C=C2)C=O,CBZ3-P-0DBB34EBF86E2DD4,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1cn([C@@H]2O[C@](F)(COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]c1=S,O=Cc1ccc(OC2CC2)cn1,validation
BPHYQQBDURSJDG-UHFFFAOYSA-N,RMFZUQLUKLUAAM-ISWURRPUSA-N,C1=CC(=C(N=C1)CC2=C(C=CC(=C2)F)F)C=O,C1C[C@@H]([C@H](C[C@H]1O)C#N)N2C=C(C(=N2)NC3=CC=C(C=C3)[C@H](C(F)(F)F)O)C=O,CBZ3-P-50921C4945A76DB5,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1cccnc1Cc1cc(F)ccc1F,N#C[C@H]1C[C@@H](O)CC[C@@H]1n1cc(C=O)c(Nc2ccc([C@@H](O)C(F)(F)F)cc2)n1,mixed
RMFZUQLUKLUAAM-ISWURRPUSA-N,BPHYQQBDURSJDG-UHFFFAOYSA-N,C1C[C@@H]([C@H](C[C@H]1O)C#N)N2C=C(C(=N2)NC3=CC=C(C=C3)[C@H](C(F)(F)F)O)C=O,C1=CC(=C(N=C1)CC2=C(C=CC(=C2)F)F)C=O,CBZ3-P-50921C4945A76DB5,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,N#C[C@H]1C[C@@H](O)CC[C@@H]1n1cc(C=O)c(Nc2ccc([C@@H](O)C(F)(F)F)cc2)n1,O=Cc1cccnc1Cc1cc(F)ccc1F,mixed
QWTZTINZOYBGGJ-UHFFFAOYSA-N,VSCBXXSDXPCJHS-UHFFFAOYSA-N,C1=CC(=CC(=C1)F)C2=NC=C(N2)C=O,C1CC12CC3=C(C(=C(O3)C=O)C(F)(F)F)C4=NN(C=C24)CC5=CC=NC=C5,CBZ3-P-E1818F49549457B8,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1cnc(-c2cccc(F)c2)[nH]1,O=Cc1oc2c(c1C(F)(F)F)-c1nn(Cc3ccncc3)cc1C1(CC1)C2,train
VSCBXXSDXPCJHS-UHFFFAOYSA-N,QWTZTINZOYBGGJ-UHFFFAOYSA-N,C1CC12CC3=C(C(=C(O3)C=O)C(F)(F)F)C4=NN(C=C24)CC5=CC=NC=C5,C1=CC(=CC(=C1)F)C2=NC=C(N2)C=O,CBZ3-P-E1818F49549457B8,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1oc2c(c1C(F)(F)F)-c1nn(Cc3ccncc3)cc1C1(CC1)C2,O=Cc1cnc(-c2cccc(F)c2)[nH]1,train
JVPLQUVHPIOWJE-UHFFFAOYSA-N,LPMVGPARSCABLU-UHFFFAOYSA-N,COC1=C(C=C(C=C1)C2=C(C=C(S2)C=O)C3=CC(=C(C=C3)C#N)F)F,C1=C(C(=NC(=C1I)CCl)C=O)OC(F)(F)F,CBZ3-P-01881C0655E390E1,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,COc1ccc(-c2sc(C=O)cc2-c2ccc(C#N)c(F)c2)cc1F,O=Cc1nc(CCl)c(I)cc1OC(F)(F)F,mixed
LPMVGPARSCABLU-UHFFFAOYSA-N,JVPLQUVHPIOWJE-UHFFFAOYSA-N,C1=C(C(=NC(=C1I)CCl)C=O)OC(F)(F)F,COC1=C(C=C(C=C1)C2=C(C=C(S2)C=O)C3=CC(=C(C=C3)C#N)F)F,CBZ3-P-01881C0655E390E1,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1nc(CCl)c(I)cc1OC(F)(F)F,COc1ccc(-c2sc(C=O)cc2-c2ccc(C#N)c(F)c2)cc1F,mixed
DHHIDWWAQIGOHL-UHFFFAOYSA-N,RPSOWDNRNLGSBW-UHFFFAOYSA-N,CN1C=C(C2=C1C=CC(=N2)C=O)C(=O)NC3=NC=C(C(=C3)NCCOC)C#N,C1=CC(=CC=C1CSC2=C(SC=C2)C=O)[N+](=O)[O-],CBZ3-P-51750AA046F4B175,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,COCCNc1cc(NC(=O)c2cn(C)c3ccc(C=O)nc23)ncc1C#N,O=Cc1sccc1SCc1ccc([N+](=O)[O-])cc1,train
RPSOWDNRNLGSBW-UHFFFAOYSA-N,DHHIDWWAQIGOHL-UHFFFAOYSA-N,C1=CC(=CC=C1CSC2=C(SC=C2)C=O)[N+](=O)[O-],CN1C=C(C2=C1C=CC(=N2)C=O)C(=O)NC3=NC=C(C(=C3)NCCOC)C#N,CBZ3-P-51750AA046F4B175,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1sccc1SCc1ccc([N+](=O)[O-])cc1,COCCNc1cc(NC(=O)c2cn(C)c3ccc(C=O)nc23)ncc1C#N,train
DQVHZSKRIGEIJI-UHFFFAOYSA-N,WBCLOUSPLQBKGD-UHFFFAOYSA-N,C1=CC(=C(C=C1N2C(=C(N=N2)C=O)C(F)(F)F)C(=O)O)O,C1=CC(=C2C(=C1F)C(=C(S2)Cl)C=O)F,CBZ3-P-1213FF1321D5B1F8,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1nnn(-c2ccc(O)c(C(=O)O)c2)c1C(F)(F)F,O=Cc1c(Cl)sc2c(F)ccc(F)c12,train
WBCLOUSPLQBKGD-UHFFFAOYSA-N,DQVHZSKRIGEIJI-UHFFFAOYSA-N,C1=CC(=C2C(=C1F)C(=C(S2)Cl)C=O)F,C1=CC(=C(C=C1N2C(=C(N=N2)C=O)C(F)(F)F)C(=O)O)O,CBZ3-P-1213FF1321D5B1F8,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1c(Cl)sc2c(F)ccc(F)c12,O=Cc1nnn(-c2ccc(O)c(C(=O)O)c2)c1C(F)(F)F,train
FMDCOPOKFLTIMX-UHFFFAOYSA-N,RVPXZKSXOWKXKK-UHFFFAOYSA-N,CS(=O)(=O)N(CC1=CC(=C(C=C1)F)C(F)(F)F)C2=C(C3=CC=CC=C3S2)C=O,COCCCOC1=CC(=CC=C1)S(=O)(=O)N2C=C(C=C2C3=CC=CC=C3F)C=O,CBZ3-P-BA651F343C9EA0F7,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,CS(=O)(=O)N(Cc1ccc(F)c(C(F)(F)F)c1)c1sc2ccccc2c1C=O,COCCCOc1cccc(S(=O)(=O)n2cc(C=O)cc2-c2ccccc2F)c1,validation
RVPXZKSXOWKXKK-UHFFFAOYSA-N,FMDCOPOKFLTIMX-UHFFFAOYSA-N,COCCCOC1=CC(=CC=C1)S(=O)(=O)N2C=C(C=C2C3=CC=CC=C3F)C=O,CS(=O)(=O)N(CC1=CC(=C(C=C1)F)C(F)(F)F)C2=C(C3=CC=CC=C3S2)C=O,CBZ3-P-BA651F343C9EA0F7,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,COCCCOc1cccc(S(=O)(=O)n2cc(C=O)cc2-c2ccccc2F)c1,CS(=O)(=O)N(Cc1ccc(F)c(C(F)(F)F)c1)c1sc2ccccc2c1C=O,validation
QNPOTKRIRBPJNI-UHFFFAOYSA-N,WJKXBUPVDXSHAJ-UHFFFAOYSA-N,CC(C)C(C1=CN=CN=C1C=O)N(C)C(=O)CC2=CC=C(C=C2)F,C1=CC(=C(C(=C1)F)C2=C(NC(=N2)C=O)Br)C#N,CBZ3-P-CB1662044C9E1CBA,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,CC(C)C(c1cncnc1C=O)N(C)C(=O)Cc1ccc(F)cc1,N#Cc1cccc(F)c1-c1nc(C=O)[nH]c1Br,mixed
WJKXBUPVDXSHAJ-UHFFFAOYSA-N,QNPOTKRIRBPJNI-UHFFFAOYSA-N,C1=CC(=C(C(=C1)F)C2=C(NC(=N2)C=O)Br)C#N,CC(C)C(C1=CN=CN=C1C=O)N(C)C(=O)CC2=CC=C(C=C2)F,CBZ3-P-CB1662044C9E1CBA,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,N#Cc1cccc(F)c1-c1nc(C=O)[nH]c1Br,CC(C)C(c1cncnc1C=O)N(C)C(=O)Cc1ccc(F)cc1,mixed
GKDNOEWFSPXSAM-UHFFFAOYSA-N,NOESYIKZHJGREI-UHFFFAOYSA-N,CC1=CC(=CC(=C1Cl)C)OCC2=CC=C(O2)C=O,C1=C(C(=C(C(=N1)C=O)C(F)F)CCl)I,CBZ3-P-4B837AADFC24F637,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,Cc1cc(OCc2ccc(C=O)o2)cc(C)c1Cl,O=Cc1ncc(I)c(CCl)c1C(F)F,train
NOESYIKZHJGREI-UHFFFAOYSA-N,GKDNOEWFSPXSAM-UHFFFAOYSA-N,C1=C(C(=C(C(=N1)C=O)C(F)F)CCl)I,CC1=CC(=CC(=C1Cl)C)OCC2=CC=C(O2)C=O,CBZ3-P-4B837AADFC24F637,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1ncc(I)c(CCl)c1C(F)F,Cc1cc(OCc2ccc(C=O)o2)cc(C)c1Cl,train
KHMGMVNRBZRJLT-UHFFFAOYSA-N,NBXWVBRUFUVUDZ-UHFFFAOYSA-N,C1=C2C=C(C(=CC2=NC(=C1C=O)Cl)F)F,C1=CC=C2C(=C1)N=C(S2)COC3=C(C=C4C(=C3)C(=CC(=N4)C(=O)O)C=O)F,CBZ3-P-F68A9638AD19B5A0,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1cc2cc(F)c(F)cc2nc1Cl,O=Cc1cc(C(=O)O)nc2cc(F)c(OCc3nc4ccccc4s3)cc12,train
NBXWVBRUFUVUDZ-UHFFFAOYSA-N,KHMGMVNRBZRJLT-UHFFFAOYSA-N,C1=CC=C2C(=C1)N=C(S2)COC3=C(C=C4C(=C3)C(=CC(=N4)C(=O)O)C=O)F,C1=C2C=C(C(=CC2=NC(=C1C=O)Cl)F)F,CBZ3-P-F68A9638AD19B5A0,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1cc(C(=O)O)nc2cc(F)c(OCc3nc4ccccc4s3)cc12,O=Cc1cc2cc(F)c(F)cc2nc1Cl,train
IWUNXUXVITWRSS-UHFFFAOYSA-N,NZBLQHFUUZBVFC-UHFFFAOYSA-N,CC1=C2C(=CC=C1)C(=C(C=N2)F)C=O,C1=CC=C2C(=C1)C(=CN2CC3=CC=C(C=C3)F)C=O,CBZ3-P-B7154A913CA6B0DB,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,Cc1cccc2c(C=O)c(F)cnc12,O=Cc1cn(Cc2ccc(F)cc2)c2ccccc12,train
NZBLQHFUUZBVFC-UHFFFAOYSA-N,IWUNXUXVITWRSS-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=CN2CC3=CC=C(C=C3)F)C=O,CC1=C2C(=CC=C1)C(=C(C=N2)F)C=O,CBZ3-P-B7154A913CA6B0DB,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1cn(Cc2ccc(F)cc2)c2ccccc12,Cc1cccc2c(C=O)c(F)cnc12,train
LJFGNHABLSCTFF-UHFFFAOYSA-N,WFPRLGPTHSVAQU-UHFFFAOYSA-N,C1=C(C(=C(C(=N1)OC(F)(F)F)C=O)CCl)C(F)(F)F,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)NC4=NC(=CS4)C=O,CBZ3-P-25E04FBF578F8AE4,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,O=Cc1c(OC(F)(F)F)ncc(C(F)(F)F)c1CCl,O=Cc1csc(NC(c2ccccc2)(c2ccccc2)c2ccccc2)n1,mixed
