donor_id,acceptor_id,donor_smiles,acceptor_smiles,source_pair_id,new_scaffold_split,orientation,class_pair
ZDEZZTUHJDWQLV-UHFFFAOYSA-N,GBCFXQPEQBTICS-UHFFFAOYSA-N,C1=CC(=C(N=C1)OCC(C(F)F)(F)F)C=O,COC1=C(C=C(N=C1I)C=O)OC(F)(F)F,CBZ3-P-9B6CEB268D277E1D,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
WGWZQOIPUTVIEE-UHFFFAOYSA-N,XFULDMHCMQRQMN-UHFFFAOYSA-N,C1=CC=C(C=C1)COC2=CC3=C(C=C2)C(=C(O3)C4=CC=CC=C4)C=O,C1=CC=C(C=C1)CCN2C=C(C=C2C(F)(F)F)C=O,CBZ3-P-DF84988ADA53019D,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
XFULDMHCMQRQMN-UHFFFAOYSA-N,WGWZQOIPUTVIEE-UHFFFAOYSA-N,C1=CC=C(C=C1)CCN2C=C(C=C2C(F)(F)F)C=O,C1=CC=C(C=C1)COC2=CC3=C(C=C2)C(=C(O3)C4=CC=CC=C4)C=O,CBZ3-P-DF84988ADA53019D,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
CUEZTQJBZXOTCJ-UHFFFAOYSA-N,SYVXKIDYZUNKOS-UHFFFAOYSA-N,CC1=CC(=C(N1CC2CCCO2)C)C=O,C1=CC(=C(C=C1Br)C2=NC=C(N2)C=O)OC(F)(F)F,CBZ3-P-9CC6FA63E6925136,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
SYVXKIDYZUNKOS-UHFFFAOYSA-N,CUEZTQJBZXOTCJ-UHFFFAOYSA-N,C1=CC(=C(C=C1Br)C2=NC=C(N2)C=O)OC(F)(F)F,CC1=CC(=C(N1CC2CCCO2)C)C=O,CBZ3-P-9CC6FA63E6925136,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
AWNZFOBKIILCQI-UHFFFAOYSA-N,RUBBTHPBKNYFBZ-UHFFFAOYSA-N,CN(C)CCNC1=NC(=NC=C1)C2=C(C3=C(N2)C=CC(=C3)Br)C=O,C1=CC2=C(C=CN=C2C(=C1)OC(F)(F)F)C=O,CBZ3-P-F29D8A1BBED8A579,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
RUBBTHPBKNYFBZ-UHFFFAOYSA-N,AWNZFOBKIILCQI-UHFFFAOYSA-N,C1=CC2=C(C=CN=C2C(=C1)OC(F)(F)F)C=O,CN(C)CCNC1=NC(=NC=C1)C2=C(C3=C(N2)C=CC(=C3)Br)C=O,CBZ3-P-F29D8A1BBED8A579,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
BSYKUWVXPICZBL-UHFFFAOYSA-N,IIEFFVFWBUGUTI-UHFFFAOYSA-N,CC(CCN1C=C(C=N1)C=O)(F)F,CC1=C(C=NN1C2=CC=CC=C2)C=O,CBZ3-P-CFD0C5407BB8BE99,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
IIEFFVFWBUGUTI-UHFFFAOYSA-N,BSYKUWVXPICZBL-UHFFFAOYSA-N,CC1=C(C=NN1C2=CC=CC=C2)C=O,CC(CCN1C=C(C=N1)C=O)(F)F,CBZ3-P-CFD0C5407BB8BE99,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
TVTSCEPTLCKTCQ-UHFFFAOYSA-N,XUFIRGPNCWTFRF-UHFFFAOYSA-N,CS(=O)(=O)C1=CC=C(C=C1)C2=C(SC(=C2)C=O)C3=CC=C(C=C3)F,C1=CC(=C(C=C1C2=CSC(=C2)C=O)Cl)Cl,CBZ3-P-26C2ED11F8FE6A2F,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
XUFIRGPNCWTFRF-UHFFFAOYSA-N,TVTSCEPTLCKTCQ-UHFFFAOYSA-N,C1=CC(=C(C=C1C2=CSC(=C2)C=O)Cl)Cl,CS(=O)(=O)C1=CC=C(C=C1)C2=C(SC(=C2)C=O)C3=CC=C(C=C3)F,CBZ3-P-26C2ED11F8FE6A2F,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
QSLBNDUECHJVPH-UHFFFAOYSA-N,XWRMGRDZKIKUTR-UHFFFAOYSA-N,CC1=C(C=CC=C1Br)C=C(C2=NC=C(C=C2)C=O)F,C1=CC2=NC(=CN2C(=C1)C=O)C3=CC=C(C=C3)C(F)(F)F,CBZ3-P-E082B64D08C59BDB,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
XWRMGRDZKIKUTR-UHFFFAOYSA-N,QSLBNDUECHJVPH-UHFFFAOYSA-N,C1=CC2=NC(=CN2C(=C1)C=O)C3=CC=C(C=C3)C(F)(F)F,CC1=C(C=CC=C1Br)C=C(C2=NC=C(C=C2)C=O)F,CBZ3-P-E082B64D08C59BDB,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
CSUMBDIKZCQTJY-UHFFFAOYSA-N,SLCJTRZZQGSOSM-UHFFFAOYSA-N,CC1=CC(=O)C(=NN1C2=CC=C(C=C2)C(F)(F)F)C=O,CCOC(=O)N1CC(C(C1)NS(=O)C2=CN(C(=C2F)C=O)C)COC,CBZ3-P-E220F53EF4A58AF3,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
SLCJTRZZQGSOSM-UHFFFAOYSA-N,CSUMBDIKZCQTJY-UHFFFAOYSA-N,CCOC(=O)N1CC(C(C1)NS(=O)C2=CN(C(=C2F)C=O)C)COC,CC1=CC(=O)C(=NN1C2=CC=C(C=C2)C(F)(F)F)C=O,CBZ3-P-E220F53EF4A58AF3,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
SUMZTEOVUAOSLJ-UHFFFAOYSA-N,XNDCZVJUTQUGMU-UHFFFAOYSA-N,C1=CC(=C(C(=C1C2=CC(=C(N=C2)F)C=O)Cl)Cl)Cl,C1=CC(=C(C(=C1)Cl)F)OC2=NC=C(C=N2)C=O,CBZ3-P-8AF3F9C54C4F49D3,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
XNDCZVJUTQUGMU-UHFFFAOYSA-N,SUMZTEOVUAOSLJ-UHFFFAOYSA-N,C1=CC(=C(C(=C1)Cl)F)OC2=NC=C(C=N2)C=O,C1=CC(=C(C(=C1C2=CC(=C(N=C2)F)C=O)Cl)Cl)Cl,CBZ3-P-8AF3F9C54C4F49D3,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
KJGUFTKAHLKJTJ-UHFFFAOYSA-N,LMZQWIMVRGVGMZ-UHFFFAOYSA-N,C1=CNC(=O)C2=C1OC(=C2)C=O,C1=CC=C(C(=C1)NC(=O)CN2C=CC(=C2)C=O)F,CBZ3-P-CF04FA253EC39FF0,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
LMZQWIMVRGVGMZ-UHFFFAOYSA-N,KJGUFTKAHLKJTJ-UHFFFAOYSA-N,C1=CC=C(C(=C1)NC(=O)CN2C=CC(=C2)C=O)F,C1=CNC(=O)C2=C1OC(=C2)C=O,CBZ3-P-CF04FA253EC39FF0,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
DSONOBPQGPEEPE-UHFFFAOYSA-N,MAEINUIQSYLOSS-ZXRVKKJVSA-N,CCC1=C(N=C(O1)C=O)C2=CC(=CC=C2)C(F)(F)F,C1=C2C(=CC(=C1Cl)Cl)N(C(=C2C=O)Cl)C3[C@@H]([C@@H]([C@H](O3)CF)O)O,CBZ3-P-E2C0BA67328C0070,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
MAEINUIQSYLOSS-ZXRVKKJVSA-N,DSONOBPQGPEEPE-UHFFFAOYSA-N,C1=C2C(=CC(=C1Cl)Cl)N(C(=C2C=O)Cl)C3[C@@H]([C@@H]([C@H](O3)CF)O)O,CCC1=C(N=C(O1)C=O)C2=CC(=CC=C2)C(F)(F)F,CBZ3-P-E2C0BA67328C0070,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
KOUKWQWKUTTYNH-UHFFFAOYSA-N,WXRZGNUWKUPQLV-UHFFFAOYSA-N,CC1=NN(C(=C1C=O)SC2=CC=CC(=C2)F)C,CC1=CC=C(S1)C2=C(C3=C(N2)C=CC(=C3)F)C=O,CBZ3-P-ED90795938446345,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
WXRZGNUWKUPQLV-UHFFFAOYSA-N,KOUKWQWKUTTYNH-UHFFFAOYSA-N,CC1=CC=C(S1)C2=C(C3=C(N2)C=CC(=C3)F)C=O,CC1=NN(C(=C1C=O)SC2=CC=CC(=C2)F)C,CBZ3-P-ED90795938446345,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
OKGQLVOOANJIGG-UHFFFAOYSA-N,UFALFIMUDIAVKZ-UHFFFAOYSA-N,COC1=CC(=NC(=C1O)C=O)OC(F)(F)F,CC1=CC(=CC2=C1NC(=C2C=O)C3=CC=C(C=C3)F)Cl,CBZ3-P-1FD15B1922D147D8,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
UFALFIMUDIAVKZ-UHFFFAOYSA-N,OKGQLVOOANJIGG-UHFFFAOYSA-N,CC1=CC(=CC2=C1NC(=C2C=O)C3=CC=C(C=C3)F)Cl,COC1=CC(=NC(=C1O)C=O)OC(F)(F)F,CBZ3-P-1FD15B1922D147D8,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
AAXXJEOAOOYTLU-UHFFFAOYSA-N,RRGJHEGMUBTOLZ-UHFFFAOYSA-N,COC1=C(N=C(C(=C1)O)OC(F)(F)F)C=O,COCCNC1=C(C(=CC=C1)F)C2=CC=C(O2)C=O,CBZ3-P-401A01C03658CDDD,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
RRGJHEGMUBTOLZ-UHFFFAOYSA-N,AAXXJEOAOOYTLU-UHFFFAOYSA-N,COCCNC1=C(C(=CC=C1)F)C2=CC=C(O2)C=O,COC1=C(N=C(C(=C1)O)OC(F)(F)F)C=O,CBZ3-P-401A01C03658CDDD,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
GFTGMQDGVCZTIO-UHFFFAOYSA-N,YLJVDJPOZWTWTC-JGCYQJBPSA-N,CC(C)(C)OC(=O)N(CC1=CC(CN=C1)F)C2=NC(=C(C=C2)C=O)Cl,CC/C=C/C(=C\C=C(/C)\NC(=O)N1CCCC2=CC(=C(N=C21)C=O)C(C)F)/C#N,CBZ3-P-16157F6E7042C1F4,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
YLJVDJPOZWTWTC-JGCYQJBPSA-N,GFTGMQDGVCZTIO-UHFFFAOYSA-N,CC/C=C/C(=C\C=C(/C)\NC(=O)N1CCCC2=CC(=C(N=C21)C=O)C(C)F)/C#N,CC(C)(C)OC(=O)N(CC1=CC(CN=C1)F)C2=NC(=C(C=C2)C=O)Cl,CBZ3-P-16157F6E7042C1F4,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
NFPKUCWGYCFOSG-UHFFFAOYSA-N,XURFCSPBBWDUTO-UHFFFAOYSA-N,CN(CCN1C=CC(=C1C=O)C(=O)NC2CCCN(C2)C(=O)OC)C3=CC=C(C=C3)C(F)(F)F,C1=CC(=CC(=C1)F)C2=NC=CC(=C2Cl)C=O,CBZ3-P-9364C9DD014F5134,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
XURFCSPBBWDUTO-UHFFFAOYSA-N,NFPKUCWGYCFOSG-UHFFFAOYSA-N,C1=CC(=CC(=C1)F)C2=NC=CC(=C2Cl)C=O,CN(CCN1C=CC(=C1C=O)C(=O)NC2CCCN(C2)C(=O)OC)C3=CC=C(C=C3)C(F)(F)F,CBZ3-P-9364C9DD014F5134,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
CFKXUJNCGZHMEY-UHFFFAOYSA-N,CHMXGGILKPQFHG-UHFFFAOYSA-N,C1=CNC(=C1)C2=CC=C(S2)C=O,COC(=O)C1=CC(=C(O1)C=O)C2=CC=C(C=C2)F,CBZ3-P-7357DAC7A5C9AC8F,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
CHMXGGILKPQFHG-UHFFFAOYSA-N,CFKXUJNCGZHMEY-UHFFFAOYSA-N,COC(=O)C1=CC(=C(O1)C=O)C2=CC=C(C=C2)F,C1=CNC(=C1)C2=CC=C(S2)C=O,CBZ3-P-7357DAC7A5C9AC8F,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
DMRSTBPVWVHIRF-UHFFFAOYSA-N,KPYQLZJNXJIDOB-UHFFFAOYSA-N,CC1=CC2=C(S1)C(=C(C(=N2)C3CC3)C=O)C4=CC=C(C=C4)F,CN(CC1=CC=C(C=C1)F)C2=NC(=C(S2)C=O)C3CC3,CBZ3-P-73F07A8C544D54A8,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
KPYQLZJNXJIDOB-UHFFFAOYSA-N,DMRSTBPVWVHIRF-UHFFFAOYSA-N,CN(CC1=CC=C(C=C1)F)C2=NC(=C(S2)C=O)C3CC3,CC1=CC2=C(S1)C(=C(C(=N2)C3CC3)C=O)C4=CC=C(C=C4)F,CBZ3-P-73F07A8C544D54A8,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
KLJDNISPJLTSNO-UHFFFAOYSA-N,UYKYTAKYZKNFHR-UHFFFAOYSA-N,C1=C(SC(=C1Br)C=O)Cl,CC(C)(C)OC(=O)CC(C1=CC(=C(C=C1)OC)F)C2=NN(C(=C2)C=O)COCC[Si](C)(C)C,CBZ3-P-45FEBDA63DEC01C3,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
UYKYTAKYZKNFHR-UHFFFAOYSA-N,KLJDNISPJLTSNO-UHFFFAOYSA-N,CC(C)(C)OC(=O)CC(C1=CC(=C(C=C1)OC)F)C2=NN(C(=C2)C=O)COCC[Si](C)(C)C,C1=C(SC(=C1Br)C=O)Cl,CBZ3-P-45FEBDA63DEC01C3,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
GANOSVOZFWSPIW-UHFFFAOYSA-N,PGFCIVNSMOSTGP-UHFFFAOYSA-N,C1=C(NC(=C(C1=O)CN)C(F)F)C=O,C1=CC(=NC=C1C(F)(F)F)C2=CC=C(O2)C=O,CBZ3-P-55489C516B654E85,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
PGFCIVNSMOSTGP-UHFFFAOYSA-N,GANOSVOZFWSPIW-UHFFFAOYSA-N,C1=CC(=NC=C1C(F)(F)F)C2=CC=C(O2)C=O,C1=C(NC(=C(C1=O)CN)C(F)F)C=O,CBZ3-P-55489C516B654E85,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
BLJUMITVSFOABQ-UHFFFAOYSA-N,QSHUFGPRBSFELT-UHFFFAOYSA-N,CC1=CC=C(C=C1)OCC2=NC(=CS2)C=O,C1=CC(=CC=C1C2=NC=NC(=C2)C=O)F,CBZ3-P-BEC71E40D4A79D75,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
QSHUFGPRBSFELT-UHFFFAOYSA-N,BLJUMITVSFOABQ-UHFFFAOYSA-N,C1=CC(=CC=C1C2=NC=NC(=C2)C=O)F,CC1=CC=C(C=C1)OCC2=NC(=CS2)C=O,CBZ3-P-BEC71E40D4A79D75,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
RZKSURIWCJGGES-UHFFFAOYSA-N,WVJNHRXYFNXIGZ-UHFFFAOYSA-N,C1=CC(=CC(=C1)C(F)(F)F)C2=C(C3=C(N2)C(=CC(=C3)F)F)C=O,C1=C(C(=NC(=C1C(F)(F)F)OC(F)(F)F)CCl)C=O,CBZ3-P-F3B06A0E05E4F0CC,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
WVJNHRXYFNXIGZ-UHFFFAOYSA-N,RZKSURIWCJGGES-UHFFFAOYSA-N,C1=C(C(=NC(=C1C(F)(F)F)OC(F)(F)F)CCl)C=O,C1=CC(=CC(=C1)C(F)(F)F)C2=C(C3=C(N2)C(=CC(=C3)F)F)C=O,CBZ3-P-F3B06A0E05E4F0CC,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
BHUNVLQOCOXKNL-UHFFFAOYSA-N,DHFAKMAISJJMOQ-UHFFFAOYSA-N,CC1=NC=CN=C1C2=NN(C=C2C=O)C3=CC=CC=C3F,CC1=NC(=C(C=C1C=O)OC)C(F)F,CBZ3-P-4B1C30AE4FDBC97B,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
DHFAKMAISJJMOQ-UHFFFAOYSA-N,BHUNVLQOCOXKNL-UHFFFAOYSA-N,CC1=NC(=C(C=C1C=O)OC)C(F)F,CC1=NC=CN=C1C2=NN(C=C2C=O)C3=CC=CC=C3F,CBZ3-P-4B1C30AE4FDBC97B,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
KQIWKBUXMZQDBE-UHFFFAOYSA-N,NUOUPYBRNCTAMR-UHFFFAOYSA-N,CS(=O)(=O)C1=C(C=CS1)C=O,CN1C=C2C=C(CCC2=N1)C3=C(C=C(N3CCCO)C=O)C4=CC(=C(C=C4)C#N)F,CBZ3-P-1327C6A01A3CD556,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
NUOUPYBRNCTAMR-UHFFFAOYSA-N,KQIWKBUXMZQDBE-UHFFFAOYSA-N,CN1C=C2C=C(CCC2=N1)C3=C(C=C(N3CCCO)C=O)C4=CC(=C(C=C4)C#N)F,CS(=O)(=O)C1=C(C=CS1)C=O,CBZ3-P-1327C6A01A3CD556,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
LCZXXKRQQSRNHI-UHFFFAOYSA-N,PESJIRVDHBFKCA-UHFFFAOYSA-N,C1=C(C(=NC(=C1Cl)CBr)C(F)F)C=O,C1=C(C(=C(C(=N1)F)C(F)F)C=O)N,CBZ3-P-0A7FC95716919050,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
PESJIRVDHBFKCA-UHFFFAOYSA-N,LCZXXKRQQSRNHI-UHFFFAOYSA-N,C1=C(C(=C(C(=N1)F)C(F)F)C=O)N,C1=C(C(=NC(=C1Cl)CBr)C(F)F)C=O,CBZ3-P-0A7FC95716919050,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
CYZIVXOEJNAIBS-UHFFFAOYSA-N,LOMUETVVOJORNB-UHFFFAOYSA-N,CC1=C(C2=CC=CC=C2N1)C=O,COC1=CC(=NC(=C1)C(F)(F)F)C=O,CBZ3-P-3C3077E891F65988,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
LOMUETVVOJORNB-UHFFFAOYSA-N,CYZIVXOEJNAIBS-UHFFFAOYSA-N,COC1=CC(=NC(=C1)C(F)(F)F)C=O,CC1=C(C2=CC=CC=C2N1)C=O,CBZ3-P-3C3077E891F65988,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
KRIOYQZPUAWFJK-UHFFFAOYSA-N,QXOXLJJDYUMVBW-UHFFFAOYSA-N,CC1=CN(N=C1C=O)CC2=C(C=CC(=C2)C(=O)OC)F,C1=CC=C(C=C1)C2=C(C3=C(N2)C=C(C=C3)O)C=O,CBZ3-P-18B99038FF69951F,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
QXOXLJJDYUMVBW-UHFFFAOYSA-N,KRIOYQZPUAWFJK-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=C(C3=C(N2)C=C(C=C3)O)C=O,CC1=CN(N=C1C=O)CC2=C(C=CC(=C2)C(=O)OC)F,CBZ3-P-18B99038FF69951F,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
PNZWYEBTQGJWJX-UHFFFAOYSA-N,ZVUBFFNCILHOEE-UHFFFAOYSA-N,C=CCN1C=CC=C1C=O,C[Si](C)(C)C#CC1=CSC(=N1)C=O,CBZ3-P-71950BFA33D1CF54,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
ZVUBFFNCILHOEE-UHFFFAOYSA-N,PNZWYEBTQGJWJX-UHFFFAOYSA-N,C[Si](C)(C)C#CC1=CSC(=N1)C=O,C=CCN1C=CC=C1C=O,CBZ3-P-71950BFA33D1CF54,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
DIXDKNHXXFWWAS-UHFFFAOYSA-N,MSAYGMVHLXGDEH-UHFFFAOYSA-N,C1=C(C(=C(N=C1[N+](=O)[O-])C(F)F)O)C=O,COCC1=CC=C(N1C(CC2=CC=CC=C2)C(=O)OC)C=O,CBZ3-P-F76E90234A9A0F3C,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
MSAYGMVHLXGDEH-UHFFFAOYSA-N,DIXDKNHXXFWWAS-UHFFFAOYSA-N,COCC1=CC=C(N1C(CC2=CC=CC=C2)C(=O)OC)C=O,C1=C(C(=C(N=C1[N+](=O)[O-])C(F)F)O)C=O,CBZ3-P-F76E90234A9A0F3C,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
LDRCHJLYXZDBMS-UHFFFAOYSA-N,UZYNYQSFPKYEID-UHFFFAOYSA-N,C1=C(C(=NC(=C1C(F)F)C#N)I)C=O,CC(C)(C)OC(=O)N1CCN(C(C1)CO)C2=C(C=CC(=N2)OCC3=C(C=NC=C3)F)C=O,CBZ3-P-1B1621638FAD821E,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
UZYNYQSFPKYEID-UHFFFAOYSA-N,LDRCHJLYXZDBMS-UHFFFAOYSA-N,CC(C)(C)OC(=O)N1CCN(C(C1)CO)C2=C(C=CC(=N2)OCC3=C(C=NC=C3)F)C=O,C1=C(C(=NC(=C1C(F)F)C#N)I)C=O,CBZ3-P-1B1621638FAD821E,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
FCAFULMBAPKPLL-UHFFFAOYSA-N,FIKIPRYRUNCOQQ-UHFFFAOYSA-N,CC1=C2C(=CN(C2=NC(=N1)C3=CC=C(C=C3)F)C)C=O,CC1=C(SC2=NC=C(N12)C=O)CC3=C(C=C(C=C3)F)F,CBZ3-P-01163B353EC35D47,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
FIKIPRYRUNCOQQ-UHFFFAOYSA-N,FCAFULMBAPKPLL-UHFFFAOYSA-N,CC1=C(SC2=NC=C(N12)C=O)CC3=C(C=C(C=C3)F)F,CC1=C2C(=CN(C2=NC(=N1)C3=CC=C(C=C3)F)C)C=O,CBZ3-P-01163B353EC35D47,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
BXYALDIWUFEWBD-UHFFFAOYSA-N,QXGVXBUPBWOEMR-UHFFFAOYSA-N,C1=CC(=CN=C1)C(C2=CC=C(S2)C=O)O,C1=CC2=NC(=C(N2C=C1)C=O)C3=C(C=C(C=C3)Cl)Cl,CBZ3-P-FE07550B21BF9089,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
QXGVXBUPBWOEMR-UHFFFAOYSA-N,BXYALDIWUFEWBD-UHFFFAOYSA-N,C1=CC2=NC(=C(N2C=C1)C=O)C3=C(C=C(C=C3)Cl)Cl,C1=CC(=CN=C1)C(C2=CC=C(S2)C=O)O,CBZ3-P-FE07550B21BF9089,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
AMGCIWOFMNLBNM-UHFFFAOYSA-N,VNKHINOETZCPAS-RXMQYKEDSA-N,C1=C(C(=C(N=C1Br)C=O)C(F)F)Br,C[C@H](C1=CC=C(S1)C=O)C(F)(F)F,CBZ3-P-C5DEF6FC07322161,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
VNKHINOETZCPAS-RXMQYKEDSA-N,AMGCIWOFMNLBNM-UHFFFAOYSA-N,C[C@H](C1=CC=C(S1)C=O)C(F)(F)F,C1=C(C(=C(N=C1Br)C=O)C(F)F)Br,CBZ3-P-C5DEF6FC07322161,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
PVAOBVNEQJFSIH-UHFFFAOYSA-N,ZVAJJTVIKMCTRX-UHFFFAOYSA-N,CC1=C(C(=CN=C1OC)OC(F)(F)F)C=O,C1=C(C(=C(C=N1)N)F)C=O,CBZ3-P-BCB8DD1013F96315,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
ZVAJJTVIKMCTRX-UHFFFAOYSA-N,PVAOBVNEQJFSIH-UHFFFAOYSA-N,C1=C(C(=C(C=N1)N)F)C=O,CC1=C(C(=CN=C1OC)OC(F)(F)F)C=O,CBZ3-P-BCB8DD1013F96315,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
ARNPYWAHICQHOC-SGKKFHRQSA-N,ISKWGVXGPSERKB-UHFFFAOYSA-N,C/C(=C/CF)/C(=C\C=C)/COCC1=CC(=NO1)C=O,C1=C(C(=C(C(=N1)C(F)F)F)CN)C=O,CBZ3-P-21EA3F9034E5A33C,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
ISKWGVXGPSERKB-UHFFFAOYSA-N,ARNPYWAHICQHOC-SGKKFHRQSA-N,C1=C(C(=C(C(=N1)C(F)F)F)CN)C=O,C/C(=C/CF)/C(=C\C=C)/COCC1=CC(=NO1)C=O,CBZ3-P-21EA3F9034E5A33C,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
HONCQYFCOPAEKF-UHFFFAOYSA-N,WHVTWNBLQTZSSG-UHFFFAOYSA-N,COC1=C(N=C2C(=C1)CCCN2C(=O)NC3=NC=C(C=C3)C#N)C=O,C1=CC=C(C(=C1)C2=NN(C(=C2C=O)Br)C3=C(C=CC(=C3)F)F)F,CBZ3-P-E2E5EF69A47381FC,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
WHVTWNBLQTZSSG-UHFFFAOYSA-N,HONCQYFCOPAEKF-UHFFFAOYSA-N,C1=CC=C(C(=C1)C2=NN(C(=C2C=O)Br)C3=C(C=CC(=C3)F)F)F,COC1=C(N=C2C(=C1)CCCN2C(=O)NC3=NC=C(C=C3)C#N)C=O,CBZ3-P-E2E5EF69A47381FC,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
JXSNJDKCCTWQKQ-UHFFFAOYSA-N,SEOBBVWFSIGGNX-UHFFFAOYSA-N,C[Se]C1=C(C2=CC=CC=C2[Se]1)C=O,COC1=C(C=C(C=C1)N2C=C(N=C2C3=CC(=C(C=C3)C#N)F)C=O)F,CBZ3-P-99A3BCF2C1E622B0,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
SEOBBVWFSIGGNX-UHFFFAOYSA-N,JXSNJDKCCTWQKQ-UHFFFAOYSA-N,COC1=C(C=C(C=C1)N2C=C(N=C2C3=CC(=C(C=C3)C#N)F)C=O)F,C[Se]C1=C(C2=CC=CC=C2[Se]1)C=O,CBZ3-P-99A3BCF2C1E622B0,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
CQQYBVJYWVYSEP-UHFFFAOYSA-N,VUXHOSHNHLVBKA-UHFFFAOYSA-N,CC1=CC(=C(N1C2=C(C=C(C=C2)C(F)(F)F)C#N)C)C=O,C1=C(C(=O)C(=C(N1)C(F)F)Br)C=O,CBZ3-P-66681F2BE6376AA7,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero
VUXHOSHNHLVBKA-UHFFFAOYSA-N,CQQYBVJYWVYSEP-UHFFFAOYSA-N,C1=C(C(=O)C(=C(N1)C(F)F)Br)C=O,CC1=CC(=C(N1C2=C(C=C(C=C2)C(F)(F)F)C#N)C)C=O,CBZ3-P-66681F2BE6376AA7,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero
