ald_idx,name,smiles_raw,InChIKey,cho_class,xtb_risk,smiles_canonical,scaffold,scaffold_split_legacy,computable
1674,(3S)-3-[[2-(4-butan-2-ylphenoxy)phenyl]sulfonylamino]-4-oxobutanoic acid,CCC(C)C1=CC=C(C=C1)OC2=CC=CC=C2S(=O)(=O)N[C@@H](CC(=O)O)C=O,UNMXZMXSKXKBNS-WMCAAGNKSA-N,aliphatic,,CCC(C)c1ccc(Oc2ccccc2S(=O)(=O)N[C@H](C=O)CC(=O)O)cc1,c1ccc(Oc2ccccc2)cc1,train,
1675,1-(5-chloro-4-formyl-2-methoxyphenyl)-3-(5-cyanopyrazin-2-yl)urea,COC1=C(C=C(C(=C1)C=O)Cl)NC(=O)NC2=NC=C(N=C2)C#N,YTIZDTKSGSSUMG-UHFFFAOYSA-N,aromatic_carbo,,COc1cc(C=O)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,O=C(Nc1ccccc1)Nc1cnccn1,test,
1676,1-(5-cyanopyrazin-2-yl)-3-(4-formyl-2-methoxyphenyl)urea,COC1=C(C=CC(=C1)C=O)NC(=O)NC2=NC=C(N=C2)C#N,CDGIKPAPLWNDJU-UHFFFAOYSA-N,aromatic_carbo,,COc1cc(C=O)ccc1NC(=O)Nc1cnc(C#N)cn1,O=C(Nc1ccccc1)Nc1cnccn1,test,
1677,"4-[(2S,3R,4R,5R)-3,4,5-trihydroxyoxan-2-yl]oxybenzaldehyde",C1[C@H]([C@H]([C@H]([C@@H](O1)OC2=CC=C(C=C2)C=O)O)O)O,QGBRWWHJQCFYEI-KKOKHZNYSA-N,aromatic_carbo,,O=Cc1ccc(O[C@@H]2OC[C@@H](O)[C@@H](O)[C@H]2O)cc1,c1ccc(O[C@H]2CCCCO2)cc1,train,
1678,N-[(2S)-3-methyl-1-[[(2S)-4-methyl-1-oxopentan-2-yl]amino]-1-oxobutan-2-yl]furan-2-carboxamide,CC(C)C[C@@H](C=O)NC(=O)[C@H](C(C)C)NC(=O)C1=CC=CO1,SQKZQMJLTVCJCU-JSGCOSHPSA-N,aliphatic,,CC(C)C[C@@H](C=O)NC(=O)[C@@H](NC(=O)c1ccco1)C(C)C,c1ccoc1,train,
1679,N-[(2S)-3-methyl-1-[[(2S)-4-methyl-1-oxopentan-2-yl]amino]-1-oxobutan-2-yl]thiophene-2-carboxamide,CC(C)C[C@@H](C=O)NC(=O)[C@H](C(C)C)NC(=O)C1=CC=CS1,KAWBOPKLHZHXET-JSGCOSHPSA-N,aliphatic,,CC(C)C[C@@H](C=O)NC(=O)[C@@H](NC(=O)c1cccs1)C(C)C,c1ccsc1,train,
1680,N-[(2S)-3-methyl-1-[[(2S)-4-methyl-1-oxopentan-2-yl]amino]-1-oxobutan-2-yl]-1H-pyrrole-2-carboxamide,CC(C)C[C@@H](C=O)NC(=O)[C@H](C(C)C)NC(=O)C1=CC=CN1,QQXHCWVASSFMJS-JSGCOSHPSA-N,aliphatic,,CC(C)C[C@@H](C=O)NC(=O)[C@@H](NC(=O)c1ccc[nH]1)C(C)C,c1cc[nH]c1,train,
1681,5-methyl-N-[(2S)-3-methyl-1-[[(2S)-4-methyl-1-oxopentan-2-yl]amino]-1-oxobutan-2-yl]-1H-pyrrole-2-carboxamide,CC1=CC=C(N1)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C=O,KGATUYHLXBXDBX-ZFWWWQNUSA-N,aliphatic,,Cc1ccc(C(=O)N[C@H](C(=O)N[C@H](C=O)CC(C)C)C(C)C)[nH]1,c1cc[nH]c1,train,
1682,methyl 5-[[(2S)-3-methyl-1-[[(2S)-4-methyl-1-oxopentan-2-yl]amino]-1-oxobutan-2-yl]carbamoyl]-1H-pyrrole-2-carboxylate,CC(C)C[C@@H](C=O)NC(=O)[C@H](C(C)C)NC(=O)C1=CC=C(N1)C(=O)OC,OHADBCSEOORETK-WFASDCNBSA-N,aliphatic,,COC(=O)c1ccc(C(=O)N[C@H](C(=O)N[C@H](C=O)CC(C)C)C(C)C)[nH]1,c1cc[nH]c1,train,
1683,N-[1-(3-amino-3-oxopropyl)-5-[benzoyl(methyl)amino]benzimidazol-2-yl]-5-formylthiophene-2-carboxamide,CN(C1=CC2=C(C=C1)N(C(=N2)NC(=O)C3=CC=C(S3)C=O)CCC(=O)N)C(=O)C4=CC=CC=C4,KARRXYMCFAILBZ-UHFFFAOYSA-N,aromatic_hetero,,CN(C(=O)c1ccccc1)c1ccc2c(c1)nc(NC(=O)c1ccc(C=O)s1)n2CCC(N)=O,O=C(Nc1ccc2[nH]c(NC(=O)c3cccs3)nc2c1)c1ccccc1,validation,
1684,[(2S)-1-phenylpropan-2-yl] N-[(2S)-1-oxohexan-2-yl]carbamate,CCCC[C@@H](C=O)NC(=O)O[C@@H](C)CC1=CC=CC=C1,WNKGMQLRHKONID-ZFWWWQNUSA-N,aliphatic,,CCCC[C@@H](C=O)NC(=O)O[C@@H](C)Cc1ccccc1,c1ccccc1,train,
1685,(2S)-2-[[(E)-3-[4-(dimethylamino)phenyl]prop-2-enoyl]amino]-N-[(2S)-1-oxo-3-[(3S)-2-oxopyrrolidin-3-yl]propan-2-yl]-3-phenylpropanamide,CN(C)C1=CC=C(C=C1)/C=C/C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O,RQJRDCFIIZZHMK-XNUWVNOVSA-N,aliphatic,,CN(C)c1ccc(/C=C/C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)cc1,O=C(/C=C/c1ccccc1)N[C@@H](Cc1ccccc1)C(=O)NCC[C@@H]1CCNC1=O,validation,
1686,4-[(6-chloro-5-formyl-2-methylsulfanylpyrimidin-4-yl)amino]benzenesulfonamide,CSC1=NC(=C(C(=N1)Cl)C=O)NC2=CC=C(C=C2)S(=O)(=O)N,KJYFMIWARJDIAU-UHFFFAOYSA-N,aromatic_hetero,,CSc1nc(Cl)c(C=O)c(Nc2ccc(S(N)(=O)=O)cc2)n1,c1ccc(Nc2ccncn2)cc1,train,
1687,"2,4-diamino-6-(3-formylphenyl)-7H-pyrrolo[2,3-d]pyrimidine-5-carbonitrile",C1=CC(=CC(=C1)C2=C(C3=C(N=C(N=C3N2)N)N)C#N)C=O,GUABVUFADFGUJA-UHFFFAOYSA-N,aromatic_carbo,,N#Cc1c(-c2cccc(C=O)c2)[nH]c2nc(N)nc(N)c12,c1ccc(-c2cc3cncnc3[nH]2)cc1,validation,
1688,"2-amino-6-(3-formylphenyl)-4-pyrrolidin-1-yl-7H-pyrrolo[2,3-d]pyrimidine-5-carbonitrile",C1CCN(C1)C2=NC(=NC3=C2C(=C(N3)C4=CC=CC(=C4)C=O)C#N)N,YJUYKLYWYFTFQN-UHFFFAOYSA-N,aromatic_carbo,,N#Cc1c(-c2cccc(C=O)c2)[nH]c2nc(N)nc(N3CCCC3)c12,c1ccc(-c2cc3c(N4CCCC4)ncnc3[nH]2)cc1,train,
1689,"N-[(2S)-3-(4-fluorophenyl)-1-oxo-1-[[(2S)-1-oxo-3-[(3S)-2-oxopiperidin-3-yl]propan-2-yl]amino]propan-2-yl]-5-methyl-1,2-oxazole-3-carboxamide",CC1=CC(=NO1)C(=O)N[C@@H](CC2=CC=C(C=C2)F)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C=O,WADSSBASHJFVSS-SZMVWBNQSA-N,aliphatic,,Cc1cc(C(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)N[C@H](C=O)C[C@@H]2CCCNC2=O)no1,O=C(N[C@@H](Cc1ccccc1)C(=O)NCC[C@@H]1CCCNC1=O)c1ccon1,test,
1690,(2S)-4-methyl-N-[(2S)-1-oxo-3-[(3S)-2-oxopiperidin-3-yl]propan-2-yl]-2-[[(E)-3-phenylprop-2-enoyl]amino]pentanamide,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C=O)NC(=O)/C=C/C2=CC=CC=C2,PGSZEJLOKWOQSW-VRXHGMAYSA-N,aliphatic,,CC(C)C[C@H](NC(=O)/C=C/c1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,O=C(/C=C/c1ccccc1)NCC(=O)NCC[C@@H]1CCCNC1=O,test,
1691,"2-[[7-[(2R,3R,4S,5R)-5-[(R)-(4-chlorophenyl)-hydroxymethyl]-3,4-dihydroxyoxolan-2-yl]pyrrolo[2,3-d]pyrimidin-4-yl]amino]acetaldehyde",C1=CC(=CC=C1[C@H]([C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC4=C(N=CN=C43)NCC=O)O)O)O)Cl,XDGPGIJAAMLWOB-PPLBCVRQSA-N,aliphatic,,O=CCNc1ncnc2c1ccn2[C@@H]1O[C@H]([C@H](O)c2ccc(Cl)cc2)[C@@H](O)[C@H]1O,c1ccc(C[C@@H]2CC[C@H](n3ccc4cncnc43)O2)cc1,train,
1692,(2S)-4-methyl-N-[(2S)-1-oxo-3-[(3S)-2-oxopyrrolidin-3-yl]propan-2-yl]-2-[[(E)-3-phenylprop-2-enoyl]amino]pentanamide,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)/C=C/C2=CC=CC=C2,WLXCENLBBWQJML-MRUBZEKTSA-N,aliphatic,,CC(C)C[C@H](NC(=O)/C=C/c1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,O=C(/C=C/c1ccccc1)NCC(=O)NCC[C@@H]1CCNC1=O,test,
1693,"benzyl (3S,3aS,6aR)-3-[[(2S)-1-oxo-3-[(3S)-2-oxopyrrolidin-3-yl]propan-2-yl]carbamoyl]-3,3a,4,5,6,6a-hexahydro-1H-cyclopenta[c]pyrrole-2-carboxylate",C1C[C@H]2CN([C@@H]([C@H]2C1)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O)C(=O)OCC4=CC=CC=C4,XXWDDQJFYNJUCB-HVTWWXFQSA-N,aliphatic,,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)OCc1ccccc1,O=C1NCC[C@H]1CCNC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)OCc1ccccc1,test,
1694,"benzyl (1R,2S,5S)-6,6-dimethyl-2-[[(2S)-1-oxo-3-[(3S)-2-oxopyrrolidin-3-yl]propan-2-yl]carbamoyl]-3-azabicyclo[3.1.0]hexane-3-carboxylate",CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)OCC3=CC=CC=C3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,YVCYGQVRUNWVOI-VMXHOPILSA-N,aliphatic,,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)OCc3ccccc3)C[C@@H]21,O=C1NCC[C@H]1CCNC(=O)[C@@H]1[C@H]2C[C@H]2CN1C(=O)OCc1ccccc1,train,
1695,5-fluoro-N-[(2S)-1-oxo-1-[[(2S)-1-oxo-3-(2-oxopyrrolidin-3-yl)propan-2-yl]amino]-3-phenylpropan-2-yl]-1H-indole-2-carboxamide,C1CNC(=O)C1C[C@@H](C=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3=CC4=C(N3)C=CC(=C4)F,WWAZVLVSGQAIIE-BPWGJPQNSA-N,aliphatic,,O=C[C@H](CC1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc2cc(F)ccc2[nH]1,O=C(N[C@@H](Cc1ccccc1)C(=O)NCCC1CCNC1=O)c1cc2ccccc2[nH]1,train,
1696,(2S)-N-[(2S)-1-oxo-3-[(3S)-2-oxopiperidin-3-yl]propan-2-yl]-2-[[(E)-3-phenylprop-2-enoyl]amino]hexanamide,CCCC[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C=O)NC(=O)/C=C/C2=CC=CC=C2,MBIWELOVLSUPFE-GITLDSMSSA-N,aliphatic,,CCCC[C@H](NC(=O)/C=C/c1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,O=C(/C=C/c1ccccc1)NCC(=O)NCC[C@@H]1CCCNC1=O,test,
1697,(2S)-N-[(2S)-1-oxo-3-[(3S)-2-oxopyrrolidin-3-yl]propan-2-yl]-2-[[(E)-3-phenylprop-2-enoyl]amino]hexanamide,CCCC[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)/C=C/C2=CC=CC=C2,GJOOPPJNXSQMMK-BMBPZZTMSA-N,aliphatic,,CCCC[C@H](NC(=O)/C=C/c1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,O=C(/C=C/c1ccccc1)NCC(=O)NCC[C@@H]1CCNC1=O,test,
1698,"(2R)-3-[3-(3-fluorophenyl)propanoyl]-6,6-dimethyl-N-[(2S)-1-oxo-3-[(3S)-2-oxopyrrolidin-3-yl]propan-2-yl]-3-azabicyclo[3.1.0]hexane-2-carboxamide",CC1(C2C1[C@@H](N(C2)C(=O)CCC3=CC(=CC=C3)F)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,PTPKDVBJZQYYAA-APQHSKLGSA-N,aliphatic,,CC1(C)C2CN(C(=O)CCc3cccc(F)c3)[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)C21,O=C1NCC[C@H]1CCNC(=O)[C@H]1C2CC2CN1C(=O)CCc1ccccc1,validation,
1699,"(2R)-3-[2-(3,5-difluorophenoxy)acetyl]-6,6-dimethyl-N-[(2S)-1-oxo-3-[(3S)-2-oxopyrrolidin-3-yl]propan-2-yl]-3-azabicyclo[3.1.0]hexane-2-carboxamide",CC1(C2C1[C@@H](N(C2)C(=O)COC3=CC(=CC(=C3)F)F)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,XEPIMNAFLOXIEZ-APKUBHKFSA-N,aliphatic,,CC1(C)C2CN(C(=O)COc3cc(F)cc(F)c3)[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)C21,O=C1NCC[C@H]1CCNC(=O)[C@H]1C2CC2CN1C(=O)COc1ccccc1,train,
1700,"(2R)-3-[2-(3,4-difluorophenoxy)acetyl]-6,6-dimethyl-N-[(2S)-1-oxo-3-[(3S)-2-oxopyrrolidin-3-yl]propan-2-yl]-3-azabicyclo[3.1.0]hexane-2-carboxamide",CC1(C2C1[C@@H](N(C2)C(=O)COC3=CC(=C(C=C3)F)F)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,YAZLWQBKWOGOIO-XHMNWDEZSA-N,aliphatic,,CC1(C)C2CN(C(=O)COc3ccc(F)c(F)c3)[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)C21,O=C1NCC[C@H]1CCNC(=O)[C@H]1C2CC2CN1C(=O)COc1ccccc1,train,
1701,"(2R)-6,6-dimethyl-N-[(2S)-1-oxo-3-[(3S)-2-oxopyrrolidin-3-yl]propan-2-yl]-3-[2-[3-(trifluoromethyl)phenoxy]acetyl]-3-azabicyclo[3.1.0]hexane-2-carboxamide",CC1(C2C1[C@@H](N(C2)C(=O)COC3=CC=CC(=C3)C(F)(F)F)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,WWTGAXOPYHRLCU-KEDSGRIDSA-N,aliphatic,,CC1(C)C2CN(C(=O)COc3cccc(C(F)(F)F)c3)[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)C21,O=C1NCC[C@H]1CCNC(=O)[C@H]1C2CC2CN1C(=O)COc1ccccc1,train,
1702,"(2R)-3-[2-(3-fluoro-4-methoxyphenoxy)acetyl]-6,6-dimethyl-N-[(2S)-1-oxo-3-[(3S)-2-oxopyrrolidin-3-yl]propan-2-yl]-3-azabicyclo[3.1.0]hexane-2-carboxamide",CC1(C2C1[C@@H](N(C2)C(=O)COC3=CC(=C(C=C3)OC)F)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,ITLIZQKXLAJTCO-QYGSUQHWSA-N,aliphatic,,COc1ccc(OCC(=O)N2CC3C([C@@H]2C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)C3(C)C)cc1F,O=C1NCC[C@H]1CCNC(=O)[C@H]1C2CC2CN1C(=O)COc1ccccc1,train,
1703,"(3R)-2-[3-(3-fluorophenyl)propanoyl]-N-[(2S)-1-oxo-3-[(3S)-2-oxopyrrolidin-3-yl]propan-2-yl]-3,3a,4,5,6,6a-hexahydro-1H-cyclopenta[c]pyrrole-3-carboxamide",C1CC2CN([C@H](C2C1)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O)C(=O)CCC4=CC(=CC=C4)F,FIOKKXQKMFIASF-BOWKIEJJSA-N,aliphatic,,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H]1C2CCCC2CN1C(=O)CCc1cccc(F)c1,O=C1NCC[C@H]1CCNC(=O)[C@H]1C2CCCC2CN1C(=O)CCc1ccccc1,test,
1704,"(3R)-2-[3-(3,4-difluorophenyl)propanoyl]-N-[(2S)-1-oxo-3-[(3S)-2-oxopyrrolidin-3-yl]propan-2-yl]-3,3a,4,5,6,6a-hexahydro-1H-cyclopenta[c]pyrrole-3-carboxamide",C1CC2CN([C@H](C2C1)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O)C(=O)CCC4=CC(=C(C=C4)F)F,CYRUHAHDZRPFIU-JHURZTRMSA-N,aliphatic,,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H]1C2CCCC2CN1C(=O)CCc1ccc(F)c(F)c1,O=C1NCC[C@H]1CCNC(=O)[C@H]1C2CCCC2CN1C(=O)CCc1ccccc1,test,
1705,"(3R)-2-[3-(3,5-difluorophenyl)propanoyl]-N-[(2S)-1-oxo-3-[(3S)-2-oxopyrrolidin-3-yl]propan-2-yl]-3,3a,4,5,6,6a-hexahydro-1H-cyclopenta[c]pyrrole-3-carboxamide",C1CC2CN([C@H](C2C1)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O)C(=O)CCC4=CC(=CC(=C4)F)F,ZUAZJPLYYVHKFN-KIONQJINSA-N,aliphatic,,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H]1C2CCCC2CN1C(=O)CCc1cc(F)cc(F)c1,O=C1NCC[C@H]1CCNC(=O)[C@H]1C2CCCC2CN1C(=O)CCc1ccccc1,test,
1706,"(3R)-2-[2-(4-chloro-2-fluorophenoxy)acetyl]-N-[(2S)-1-oxo-3-[(3S)-2-oxopyrrolidin-3-yl]propan-2-yl]-3,3a,4,5,6,6a-hexahydro-1H-cyclopenta[c]pyrrole-3-carboxamide",C1CC2CN([C@H](C2C1)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O)C(=O)COC4=C(C=C(C=C4)Cl)F,QRFWUTDNKUVKKL-ZNNOGEEPSA-N,aliphatic,,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H]1C2CCCC2CN1C(=O)COc1ccc(Cl)cc1F,O=C1NCC[C@H]1CCNC(=O)[C@H]1C2CCCC2CN1C(=O)COc1ccccc1,validation,
1707,methyl 3-chloro-5-[1-(3-chloro-4-methoxy-5-methoxycarbonylphenyl)-6-oxohex-1-enyl]-2-methoxybenzoate,COC1=C(C=C(C=C1Cl)C(=CCCCC=O)C2=CC(=C(C(=C2)Cl)OC)C(=O)OC)C(=O)OC,AMHXOMTWYGECAQ-UHFFFAOYSA-N,aliphatic,,COC(=O)c1cc(C(=CCCCC=O)c2cc(Cl)c(OC)c(C(=O)OC)c2)cc(Cl)c1OC,C=C(c1ccccc1)c1ccccc1,train,
1708,N-[(2S)-1-oxo-3-phenylpropan-2-yl]benzamide,C1=CC=C(C=C1)C[C@@H](C=O)NC(=O)C2=CC=CC=C2,HIVDFHSZNYCJQH-HNNXBMFYSA-N,aliphatic,,O=C[C@H](Cc1ccccc1)NC(=O)c1ccccc1,O=C(NCCc1ccccc1)c1ccccc1,train,
1709,(3S)-3-[(5-bromopyridine-3-carbonyl)amino]-4-oxobutanoic acid,C1=C(C=NC=C1Br)C(=O)N[C@@H](CC(=O)O)C=O,FBMPVEGAIMRCBG-QMMMGPOBSA-N,aliphatic,,O=C[C@H](CC(=O)O)NC(=O)c1cncc(Br)c1,c1ccncc1,train,
1710,5-[[4-[[(2S)-1-carboxy-3-oxopropan-2-yl]carbamoyl]thiophen-2-yl]methylsulfamoyl]-2-hydroxybenzoic acid,C1=CC(=C(C=C1S(=O)(=O)NCC2=CC(=CS2)C(=O)N[C@@H](CC(=O)O)C=O)C(=O)O)O,XXUAWKHXQZNZAZ-JTQLQIEISA-N,aliphatic,,O=C[C@H](CC(=O)O)NC(=O)c1csc(CNS(=O)(=O)c2ccc(O)c(C(=O)O)c2)c1,O=S(=O)(NCc1cccs1)c1ccccc1,train,
1711,5-[[5-[[(2S)-1-carboxy-3-oxopropan-2-yl]carbamoyl]thiophen-3-yl]methylsulfamoyl]-2-hydroxybenzoic acid,C1=CC(=C(C=C1S(=O)(=O)NCC2=CSC(=C2)C(=O)N[C@@H](CC(=O)O)C=O)C(=O)O)O,XTYAXJSXJWVVFZ-JTQLQIEISA-N,aliphatic,,O=C[C@H](CC(=O)O)NC(=O)c1cc(CNS(=O)(=O)c2ccc(O)c(C(=O)O)c2)cs1,O=S(=O)(NCc1ccsc1)c1ccccc1,test,
1712,5-[[6-[[(2S)-1-carboxy-3-oxopropan-2-yl]amino]-6-oxohexyl]sulfamoyl]-2-hydroxybenzoic acid,C1=CC(=C(C=C1S(=O)(=O)NCCCCCC(=O)N[C@@H](CC(=O)O)C=O)C(=O)O)O,PLGQJIHCXVKCOL-NSHDSACASA-N,aliphatic,,O=C[C@H](CC(=O)O)NC(=O)CCCCCNS(=O)(=O)c1ccc(O)c(C(=O)O)c1,c1ccccc1,train,
1713,(3S)-3-[[6-(benzenesulfonamidomethyl)pyridine-3-carbonyl]amino]-4-oxobutanoic acid,C1=CC=C(C=C1)S(=O)(=O)NCC2=NC=C(C=C2)C(=O)N[C@@H](CC(=O)O)C=O,OKXHJSNMCKNGQC-AWEZNQCLSA-N,aliphatic,,O=C[C@H](CC(=O)O)NC(=O)c1ccc(CNS(=O)(=O)c2ccccc2)nc1,O=S(=O)(NCc1ccccn1)c1ccccc1,validation,
1714,(3S)-3-[[6-[[(4-hydroxyphenyl)sulfonylamino]methyl]pyridine-3-carbonyl]amino]-4-oxobutanoic acid,C1=CC(=CC=C1O)S(=O)(=O)NCC2=NC=C(C=C2)C(=O)N[C@@H](CC(=O)O)C=O,PQNSMYHJDHIPKV-ZDUSSCGKSA-N,aliphatic,,O=C[C@H](CC(=O)O)NC(=O)c1ccc(CNS(=O)(=O)c2ccc(O)cc2)nc1,O=S(=O)(NCc1ccccn1)c1ccccc1,validation,
1715,(3S)-3-[[6-[[(3-methylsulfonylphenyl)sulfonylamino]methyl]pyridine-3-carbonyl]amino]-4-oxobutanoic acid,CS(=O)(=O)C1=CC(=CC=C1)S(=O)(=O)NCC2=NC=C(C=C2)C(=O)N[C@@H](CC(=O)O)C=O,IVOJLNSQLGMYAO-AWEZNQCLSA-N,aliphatic,,CS(=O)(=O)c1cccc(S(=O)(=O)NCc2ccc(C(=O)N[C@H](C=O)CC(=O)O)cn2)c1,O=S(=O)(NCc1ccccn1)c1ccccc1,validation,
1716,(3S)-3-[[6-[[[3-(methanesulfonamido)phenyl]sulfonylamino]methyl]pyridine-3-carbonyl]amino]-4-oxobutanoic acid,CS(=O)(=O)NC1=CC(=CC=C1)S(=O)(=O)NCC2=NC=C(C=C2)C(=O)N[C@@H](CC(=O)O)C=O,YSLPNYJYCBRIOX-HNNXBMFYSA-N,aliphatic,,CS(=O)(=O)Nc1cccc(S(=O)(=O)NCc2ccc(C(=O)N[C@H](C=O)CC(=O)O)cn2)c1,O=S(=O)(NCc1ccccn1)c1ccccc1,validation,
1717,(3S)-3-[[6-[[[4-(methanesulfonamido)phenyl]sulfonylamino]methyl]pyridine-3-carbonyl]amino]-4-oxobutanoic acid,CS(=O)(=O)NC1=CC=C(C=C1)S(=O)(=O)NCC2=NC=C(C=C2)C(=O)N[C@@H](CC(=O)O)C=O,UMHYHMWMJNTZIX-HNNXBMFYSA-N,aliphatic,,CS(=O)(=O)Nc1ccc(S(=O)(=O)NCc2ccc(C(=O)N[C@H](C=O)CC(=O)O)cn2)cc1,O=S(=O)(NCc1ccccn1)c1ccccc1,validation,
1718,3-(benzimidazol-1-yl)benzaldehyde,C1=CC=C2C(=C1)N=CN2C3=CC=CC(=C3)C=O,ANWNECNSXDZRMH-UHFFFAOYSA-N,aromatic_carbo,,O=Cc1cccc(-n2cnc3ccccc32)c1,c1ccc(-n2cnc3ccccc32)cc1,train,
1719,1-phenylbenzimidazole-5-carbaldehyde,C1=CC=C(C=C1)N2C=NC3=C2C=CC(=C3)C=O,CVLRLLPCDQDBIQ-UHFFFAOYSA-N,aromatic_carbo,,O=Cc1ccc2c(c1)ncn2-c1ccccc1,c1ccc(-n2cnc3ccccc32)cc1,train,
1720,"4-(3-bromoanilino)-6,7-dimethoxyquinoline-3-carbaldehyde",COC1=C(C=C2C(=C1)C(=C(C=N2)C=O)NC3=CC(=CC=C3)Br)OC,ZCPJQXKRMPRGNF-UHFFFAOYSA-N,aromatic_hetero,,COc1cc2ncc(C=O)c(Nc3cccc(Br)c3)c2cc1OC,c1ccc(Nc2ccnc3ccccc23)cc1,train,
1721,benzyl N-[(2S)-1-oxo-3-phenylpropan-2-yl]carbamate,C1=CC=C(C=C1)C[C@@H](C=O)NC(=O)OCC2=CC=CC=C2,HZDPJHOWPIVWMR-INIZCTEOSA-N,aliphatic,,O=C[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,O=C(NCCc1ccccc1)OCc1ccccc1,train,
1722,(3S)-4-oxo-3-(pyridine-3-carbonylamino)butanoic acid,C1=CC(=CN=C1)C(=O)N[C@@H](CC(=O)O)C=O,TYYUPHATWJPXOW-QMMMGPOBSA-N,aliphatic,,O=C[C@H](CC(=O)O)NC(=O)c1cccnc1,c1ccncc1,train,
1723,(3S)-4-oxo-3-[(2-phenylphenyl)sulfonylamino]butanoic acid,C1=CC=C(C=C1)C2=CC=CC=C2S(=O)(=O)N[C@@H](CC(=O)O)C=O,BNTOPIQKUZXNNH-ZDUSSCGKSA-N,aliphatic,,O=C[C@H](CC(=O)O)NS(=O)(=O)c1ccccc1-c1ccccc1,c1ccc(-c2ccccc2)cc1,train,
1724,"diethyl 3-ethyl-5-formyl-1H-pyrrole-2,4-dicarboxylate",CCC1=C(NC(=C1C(=O)OCC)C=O)C(=O)OCC,YSDNTJBORIAYFL-UHFFFAOYSA-N,aromatic_hetero,,CCOC(=O)c1[nH]c(C=O)c(C(=O)OCC)c1CC,c1cc[nH]c1,train,
1725,"4-[6-(3,4,5-trimethoxyanilino)pyrazin-2-yl]benzaldehyde",COC1=CC(=CC(=C1OC)OC)NC2=NC(=CN=C2)C3=CC=C(C=C3)C=O,NCCTXSAAPZYIRK-UHFFFAOYSA-N,aromatic_carbo,,COc1cc(Nc2cncc(-c3ccc(C=O)cc3)n2)cc(OC)c1OC,c1ccc(Nc2cncc(-c3ccccc3)n2)cc1,train,
1726,N-(1-oxo-3-phenylpropan-2-yl)benzamide,C1=CC=C(C=C1)CC(C=O)NC(=O)C2=CC=CC=C2,HIVDFHSZNYCJQH-UHFFFAOYSA-N,aliphatic,,O=CC(Cc1ccccc1)NC(=O)c1ccccc1,O=C(NCCc1ccccc1)c1ccccc1,train,
