id,xyz_file,error
GSKQIBPCYGXXOP-AOOOYVTPSA-N__ZUWXEOWSRRZRRY-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0043/xyz_prod/prod_GSKQIBPCYGXXOP-AOOOYVTPSA-N__ZUWXEOWSRRZRRY-UHFFFAOYSA-N.xyz,
IBIIXRQZZSJOHF-UHFFFAOYSA-N__FGSNRIVXIXWJEA-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0043/xyz_prod/prod_IBIIXRQZZSJOHF-UHFFFAOYSA-N__FGSNRIVXIXWJEA-UHFFFAOYSA-N.xyz,
FGSNRIVXIXWJEA-UHFFFAOYSA-N__IBIIXRQZZSJOHF-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0043/xyz_prod/prod_FGSNRIVXIXWJEA-UHFFFAOYSA-N__IBIIXRQZZSJOHF-UHFFFAOYSA-N.xyz,
ZUWXEOWSRRZRRY-UHFFFAOYSA-N__GSKQIBPCYGXXOP-AOOOYVTPSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0043/xyz_prod/prod_ZUWXEOWSRRZRRY-UHFFFAOYSA-N__GSKQIBPCYGXXOP-AOOOYVTPSA-N.xyz,
JUXIULQSQIHNIR-UHFFFAOYSA-N__DVWAZVHFKDBHPU-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0043/xyz_prod/prod_JUXIULQSQIHNIR-UHFFFAOYSA-N__DVWAZVHFKDBHPU-UHFFFAOYSA-N.xyz,
DVWAZVHFKDBHPU-UHFFFAOYSA-N__JUXIULQSQIHNIR-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0043/xyz_prod/prod_DVWAZVHFKDBHPU-UHFFFAOYSA-N__JUXIULQSQIHNIR-UHFFFAOYSA-N.xyz,
DGVOSAOXUJRINT-UHFFFAOYSA-N__JZEBIZSENOXNQJ-XMMPIXPASA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0043/xyz_prod/prod_DGVOSAOXUJRINT-UHFFFAOYSA-N__JZEBIZSENOXNQJ-XMMPIXPASA-N.xyz,
VQWXIAFWVPUELC-UHFFFAOYSA-N__VUGXCHNCPBWCGF-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0043/xyz_prod/prod_VQWXIAFWVPUELC-UHFFFAOYSA-N__VUGXCHNCPBWCGF-UHFFFAOYSA-N.xyz,
JZEBIZSENOXNQJ-XMMPIXPASA-N__DGVOSAOXUJRINT-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0043/xyz_prod/prod_JZEBIZSENOXNQJ-XMMPIXPASA-N__DGVOSAOXUJRINT-UHFFFAOYSA-N.xyz,
VUGXCHNCPBWCGF-UHFFFAOYSA-N__VQWXIAFWVPUELC-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0043/xyz_prod/prod_VUGXCHNCPBWCGF-UHFFFAOYSA-N__VQWXIAFWVPUELC-UHFFFAOYSA-N.xyz,
PACMHHUCIFEXOO-UHFFFAOYSA-N__BDCUCNPZMDODBG-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0044/xyz_prod/prod_PACMHHUCIFEXOO-UHFFFAOYSA-N__BDCUCNPZMDODBG-UHFFFAOYSA-N.xyz,
BDCUCNPZMDODBG-UHFFFAOYSA-N__PACMHHUCIFEXOO-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0044/xyz_prod/prod_BDCUCNPZMDODBG-UHFFFAOYSA-N__PACMHHUCIFEXOO-UHFFFAOYSA-N.xyz,
XZNRETHUFIPDOZ-UHFFFAOYSA-N__BRTUUHJYXPOYAV-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0044/xyz_prod/prod_XZNRETHUFIPDOZ-UHFFFAOYSA-N__BRTUUHJYXPOYAV-UHFFFAOYSA-N.xyz,
BRTUUHJYXPOYAV-UHFFFAOYSA-N__XZNRETHUFIPDOZ-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0044/xyz_prod/prod_BRTUUHJYXPOYAV-UHFFFAOYSA-N__XZNRETHUFIPDOZ-UHFFFAOYSA-N.xyz,
DHSROUFIYSPJCE-UHFFFAOYSA-N__RKMKILVUFODIPA-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0044/xyz_prod/prod_DHSROUFIYSPJCE-UHFFFAOYSA-N__RKMKILVUFODIPA-UHFFFAOYSA-N.xyz,
RKMKILVUFODIPA-UHFFFAOYSA-N__DHSROUFIYSPJCE-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0044/xyz_prod/prod_RKMKILVUFODIPA-UHFFFAOYSA-N__DHSROUFIYSPJCE-UHFFFAOYSA-N.xyz,
HBGMDJWCANTCOM-UHFFFAOYSA-N__NEQUCCGKAVEKBG-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0044/xyz_prod/prod_HBGMDJWCANTCOM-UHFFFAOYSA-N__NEQUCCGKAVEKBG-UHFFFAOYSA-N.xyz,
NEQUCCGKAVEKBG-UHFFFAOYSA-N__HBGMDJWCANTCOM-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0044/xyz_prod/prod_NEQUCCGKAVEKBG-UHFFFAOYSA-N__HBGMDJWCANTCOM-UHFFFAOYSA-N.xyz,
RHTHLSUOTVMWSL-UHFFFAOYSA-N__NTYXMALGJWMJOJ-OWOJBTEDSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0045/xyz_prod/prod_RHTHLSUOTVMWSL-UHFFFAOYSA-N__NTYXMALGJWMJOJ-OWOJBTEDSA-N.xyz,
NTYXMALGJWMJOJ-OWOJBTEDSA-N__RHTHLSUOTVMWSL-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0045/xyz_prod/prod_NTYXMALGJWMJOJ-OWOJBTEDSA-N__RHTHLSUOTVMWSL-UHFFFAOYSA-N.xyz,
VOKGUQCAQJNZRA-UHFFFAOYSA-N__GBFWHRWAMNKHPN-IBGZPJMESA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0045/xyz_prod/prod_VOKGUQCAQJNZRA-UHFFFAOYSA-N__GBFWHRWAMNKHPN-IBGZPJMESA-N.xyz,
GBFWHRWAMNKHPN-IBGZPJMESA-N__VOKGUQCAQJNZRA-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0045/xyz_prod/prod_GBFWHRWAMNKHPN-IBGZPJMESA-N__VOKGUQCAQJNZRA-UHFFFAOYSA-N.xyz,
AGTHUJMZBCNPGE-UHFFFAOYSA-N__AEDPMGFHBBBQEC-WJTDDFOZSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0045/xyz_prod/prod_AGTHUJMZBCNPGE-UHFFFAOYSA-N__AEDPMGFHBBBQEC-WJTDDFOZSA-N.xyz,
UYMMENOAXXUBKV-UHFFFAOYSA-N__NDFKURCRZBUCOX-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0045/xyz_prod/prod_UYMMENOAXXUBKV-UHFFFAOYSA-N__NDFKURCRZBUCOX-UHFFFAOYSA-N.xyz,
NDFKURCRZBUCOX-UHFFFAOYSA-N__UYMMENOAXXUBKV-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0045/xyz_prod/prod_NDFKURCRZBUCOX-UHFFFAOYSA-N__UYMMENOAXXUBKV-UHFFFAOYSA-N.xyz,
AEDPMGFHBBBQEC-WJTDDFOZSA-N__AGTHUJMZBCNPGE-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0045/xyz_prod/prod_AEDPMGFHBBBQEC-WJTDDFOZSA-N__AGTHUJMZBCNPGE-UHFFFAOYSA-N.xyz,
GHSZSISWLVJQDU-ZIAGYGMSSA-N__WSHZSFNBSXRIBS-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0045/xyz_prod/prod_GHSZSISWLVJQDU-ZIAGYGMSSA-N__WSHZSFNBSXRIBS-UHFFFAOYSA-N.xyz,
WSHZSFNBSXRIBS-UHFFFAOYSA-N__GHSZSISWLVJQDU-ZIAGYGMSSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0045/xyz_prod/prod_WSHZSFNBSXRIBS-UHFFFAOYSA-N__GHSZSISWLVJQDU-ZIAGYGMSSA-N.xyz,
WELCFPZRSVLGHC-UHFFFAOYSA-N__LZHSWOILJGPKAP-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0045/xyz_prod/prod_WELCFPZRSVLGHC-UHFFFAOYSA-N__LZHSWOILJGPKAP-UHFFFAOYSA-N.xyz,
LZHSWOILJGPKAP-UHFFFAOYSA-N__WELCFPZRSVLGHC-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0045/xyz_prod/prod_LZHSWOILJGPKAP-UHFFFAOYSA-N__WELCFPZRSVLGHC-UHFFFAOYSA-N.xyz,
SPDGSFTZRPEITG-UHFFFAOYSA-N__PQAIHLVOOXAKNQ-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0045/xyz_prod/prod_SPDGSFTZRPEITG-UHFFFAOYSA-N__PQAIHLVOOXAKNQ-UHFFFAOYSA-N.xyz,
PQAIHLVOOXAKNQ-UHFFFAOYSA-N__SPDGSFTZRPEITG-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0045/xyz_prod/prod_PQAIHLVOOXAKNQ-UHFFFAOYSA-N__SPDGSFTZRPEITG-UHFFFAOYSA-N.xyz,
CKBUVYCHHBMZSF-UHFFFAOYSA-N__RWEYFUWWABGSAT-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0046/xyz_prod/prod_CKBUVYCHHBMZSF-UHFFFAOYSA-N__RWEYFUWWABGSAT-UHFFFAOYSA-N.xyz,
RWEYFUWWABGSAT-UHFFFAOYSA-N__CKBUVYCHHBMZSF-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0046/xyz_prod/prod_RWEYFUWWABGSAT-UHFFFAOYSA-N__CKBUVYCHHBMZSF-UHFFFAOYSA-N.xyz,
GJXBPGOXWQQCFQ-ZGTCLIOFSA-N__WIWFJWIFBBVFEZ-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0046/xyz_prod/prod_GJXBPGOXWQQCFQ-ZGTCLIOFSA-N__WIWFJWIFBBVFEZ-UHFFFAOYSA-N.xyz,
WIWFJWIFBBVFEZ-UHFFFAOYSA-N__GJXBPGOXWQQCFQ-ZGTCLIOFSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0046/xyz_prod/prod_WIWFJWIFBBVFEZ-UHFFFAOYSA-N__GJXBPGOXWQQCFQ-ZGTCLIOFSA-N.xyz,
JCDOFEGZZDNRHT-UHFFFAOYSA-N__YHDCCIIEKVRTFS-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0046/xyz_prod/prod_JCDOFEGZZDNRHT-UHFFFAOYSA-N__YHDCCIIEKVRTFS-UHFFFAOYSA-N.xyz,
YHDCCIIEKVRTFS-UHFFFAOYSA-N__JCDOFEGZZDNRHT-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0046/xyz_prod/prod_YHDCCIIEKVRTFS-UHFFFAOYSA-N__JCDOFEGZZDNRHT-UHFFFAOYSA-N.xyz,
JVNWIIMSBGBSJP-UHFFFAOYSA-N__ZILUOZIWQCJPQR-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0046/xyz_prod/prod_JVNWIIMSBGBSJP-UHFFFAOYSA-N__ZILUOZIWQCJPQR-UHFFFAOYSA-N.xyz,
ZILUOZIWQCJPQR-UHFFFAOYSA-N__JVNWIIMSBGBSJP-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0046/xyz_prod/prod_ZILUOZIWQCJPQR-UHFFFAOYSA-N__JVNWIIMSBGBSJP-UHFFFAOYSA-N.xyz,
KUTTZMXLXFBVIJ-UHFFFAOYSA-N__XZQJEDWNILLEFG-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0046/xyz_prod/prod_KUTTZMXLXFBVIJ-UHFFFAOYSA-N__XZQJEDWNILLEFG-UHFFFAOYSA-N.xyz,
XZQJEDWNILLEFG-UHFFFAOYSA-N__KUTTZMXLXFBVIJ-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0046/xyz_prod/prod_XZQJEDWNILLEFG-UHFFFAOYSA-N__KUTTZMXLXFBVIJ-UHFFFAOYSA-N.xyz,
PKLDUAVLJKZVSV-UHFFFAOYSA-N__XVDLROQWVDXFHZ-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0046/xyz_prod/prod_PKLDUAVLJKZVSV-UHFFFAOYSA-N__XVDLROQWVDXFHZ-UHFFFAOYSA-N.xyz,
XVDLROQWVDXFHZ-UHFFFAOYSA-N__PKLDUAVLJKZVSV-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0046/xyz_prod/prod_XVDLROQWVDXFHZ-UHFFFAOYSA-N__PKLDUAVLJKZVSV-UHFFFAOYSA-N.xyz,
AGNNJSLQBHVPME-AWEZNQCLSA-N__FZQZIGMVBOADRS-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0046/xyz_prod/prod_AGNNJSLQBHVPME-AWEZNQCLSA-N__FZQZIGMVBOADRS-UHFFFAOYSA-N.xyz,
FZQZIGMVBOADRS-UHFFFAOYSA-N__AGNNJSLQBHVPME-AWEZNQCLSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0046/xyz_prod/prod_FZQZIGMVBOADRS-UHFFFAOYSA-N__AGNNJSLQBHVPME-AWEZNQCLSA-N.xyz,
SUUCOGNUSPOGOY-UHFFFAOYSA-N__IGIFOZITKZEHBY-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0047/xyz_prod/prod_SUUCOGNUSPOGOY-UHFFFAOYSA-N__IGIFOZITKZEHBY-UHFFFAOYSA-N.xyz,
IODYCYMGNDCNBZ-UHFFFAOYSA-N__VOBWVRSTTZYEMB-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0047/xyz_prod/prod_IODYCYMGNDCNBZ-UHFFFAOYSA-N__VOBWVRSTTZYEMB-UHFFFAOYSA-N.xyz,
VOBWVRSTTZYEMB-UHFFFAOYSA-N__IODYCYMGNDCNBZ-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0047/xyz_prod/prod_VOBWVRSTTZYEMB-UHFFFAOYSA-N__IODYCYMGNDCNBZ-UHFFFAOYSA-N.xyz,
IGIFOZITKZEHBY-UHFFFAOYSA-N__SUUCOGNUSPOGOY-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0047/xyz_prod/prod_IGIFOZITKZEHBY-UHFFFAOYSA-N__SUUCOGNUSPOGOY-UHFFFAOYSA-N.xyz,
JQKYBFOOPCVHNE-UHFFFAOYSA-N__AKOPNWAGXMASTH-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0047/xyz_prod/prod_JQKYBFOOPCVHNE-UHFFFAOYSA-N__AKOPNWAGXMASTH-UHFFFAOYSA-N.xyz,
AKOPNWAGXMASTH-UHFFFAOYSA-N__JQKYBFOOPCVHNE-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0047/xyz_prod/prod_AKOPNWAGXMASTH-UHFFFAOYSA-N__JQKYBFOOPCVHNE-UHFFFAOYSA-N.xyz,
NYYJOFDIDGBOCC-UHFFFAOYSA-N__ZXRRJDOOFSPTHO-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0047/xyz_prod/prod_NYYJOFDIDGBOCC-UHFFFAOYSA-N__ZXRRJDOOFSPTHO-UHFFFAOYSA-N.xyz,
ZXRRJDOOFSPTHO-UHFFFAOYSA-N__NYYJOFDIDGBOCC-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0047/xyz_prod/prod_ZXRRJDOOFSPTHO-UHFFFAOYSA-N__NYYJOFDIDGBOCC-UHFFFAOYSA-N.xyz,
XVNOOXDQQSZBNR-UHFFFAOYSA-N__YYDCSHJCKSWHMS-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0048/xyz_prod/prod_XVNOOXDQQSZBNR-UHFFFAOYSA-N__YYDCSHJCKSWHMS-UHFFFAOYSA-N.xyz,
YYDCSHJCKSWHMS-UHFFFAOYSA-N__XVNOOXDQQSZBNR-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0048/xyz_prod/prod_YYDCSHJCKSWHMS-UHFFFAOYSA-N__XVNOOXDQQSZBNR-UHFFFAOYSA-N.xyz,
MVMZYAFYPHYFPD-YRGRVCCFSA-N__FRLRWBRFBBDZQJ-MJGOQNOKSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0048/xyz_prod/prod_MVMZYAFYPHYFPD-YRGRVCCFSA-N__FRLRWBRFBBDZQJ-MJGOQNOKSA-N.xyz,
FRLRWBRFBBDZQJ-MJGOQNOKSA-N__MVMZYAFYPHYFPD-YRGRVCCFSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0048/xyz_prod/prod_FRLRWBRFBBDZQJ-MJGOQNOKSA-N__MVMZYAFYPHYFPD-YRGRVCCFSA-N.xyz,
VZNKLDCSXZDFKA-UHFFFAOYSA-N__YMVYDTVPEXYBGJ-DKERLUNHSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0048/xyz_prod/prod_VZNKLDCSXZDFKA-UHFFFAOYSA-N__YMVYDTVPEXYBGJ-DKERLUNHSA-N.xyz,
YMVYDTVPEXYBGJ-DKERLUNHSA-N__VZNKLDCSXZDFKA-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0048/xyz_prod/prod_YMVYDTVPEXYBGJ-DKERLUNHSA-N__VZNKLDCSXZDFKA-UHFFFAOYSA-N.xyz,
HPVDKNQDHHNOKA-UHFFFAOYSA-N__XQBULJRAUNVNTP-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0048/xyz_prod/prod_HPVDKNQDHHNOKA-UHFFFAOYSA-N__XQBULJRAUNVNTP-UHFFFAOYSA-N.xyz,
BDSFQAWSOSASBZ-UHFFFAOYSA-N__NGLYFQZZXYWIRA-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0048/xyz_prod/prod_BDSFQAWSOSASBZ-UHFFFAOYSA-N__NGLYFQZZXYWIRA-UHFFFAOYSA-N.xyz,
XQBULJRAUNVNTP-UHFFFAOYSA-N__HPVDKNQDHHNOKA-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0048/xyz_prod/prod_XQBULJRAUNVNTP-UHFFFAOYSA-N__HPVDKNQDHHNOKA-UHFFFAOYSA-N.xyz,
NGLYFQZZXYWIRA-UHFFFAOYSA-N__BDSFQAWSOSASBZ-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0048/xyz_prod/prod_NGLYFQZZXYWIRA-UHFFFAOYSA-N__BDSFQAWSOSASBZ-UHFFFAOYSA-N.xyz,
WNESRHPOMYTGRC-UHFFFAOYSA-N__YHFJYKGTZBMBQQ-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0048/xyz_prod/prod_WNESRHPOMYTGRC-UHFFFAOYSA-N__YHFJYKGTZBMBQQ-UHFFFAOYSA-N.xyz,
YHFJYKGTZBMBQQ-UHFFFAOYSA-N__WNESRHPOMYTGRC-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0048/xyz_prod/prod_YHFJYKGTZBMBQQ-UHFFFAOYSA-N__WNESRHPOMYTGRC-UHFFFAOYSA-N.xyz,
ONONBUNYLFASFU-UHFFFAOYSA-N__AJVXLGJZKYVUQY-NSHDSACASA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0048/xyz_prod/prod_ONONBUNYLFASFU-UHFFFAOYSA-N__AJVXLGJZKYVUQY-NSHDSACASA-N.xyz,
AJVXLGJZKYVUQY-NSHDSACASA-N__ONONBUNYLFASFU-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0048/xyz_prod/prod_AJVXLGJZKYVUQY-NSHDSACASA-N__ONONBUNYLFASFU-UHFFFAOYSA-N.xyz,
RYJVSOKTVFXFIO-UHFFFAOYSA-N__RWATUHDZSYEEET-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0049/xyz_prod/prod_RYJVSOKTVFXFIO-UHFFFAOYSA-N__RWATUHDZSYEEET-UHFFFAOYSA-N.xyz,
RWATUHDZSYEEET-UHFFFAOYSA-N__RYJVSOKTVFXFIO-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0049/xyz_prod/prod_RWATUHDZSYEEET-UHFFFAOYSA-N__RYJVSOKTVFXFIO-UHFFFAOYSA-N.xyz,
PVZLYSNVGDHIRF-UHFFFAOYSA-N__WUTYMARDFNKUKM-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0049/xyz_prod/prod_PVZLYSNVGDHIRF-UHFFFAOYSA-N__WUTYMARDFNKUKM-UHFFFAOYSA-N.xyz,
WUTYMARDFNKUKM-UHFFFAOYSA-N__PVZLYSNVGDHIRF-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0049/xyz_prod/prod_WUTYMARDFNKUKM-UHFFFAOYSA-N__PVZLYSNVGDHIRF-UHFFFAOYSA-N.xyz,
VXYVFRUILIJALH-UHFFFAOYSA-N__WMDCWWJGQDSQOK-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0049/xyz_prod/prod_VXYVFRUILIJALH-UHFFFAOYSA-N__WMDCWWJGQDSQOK-UHFFFAOYSA-N.xyz,
WMDCWWJGQDSQOK-UHFFFAOYSA-N__VXYVFRUILIJALH-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0049/xyz_prod/prod_WMDCWWJGQDSQOK-UHFFFAOYSA-N__VXYVFRUILIJALH-UHFFFAOYSA-N.xyz,
KBHZJWBHJQLYKM-UHFFFAOYSA-N__ZBVYPGCVIYKICT-XMMPIXPASA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0049/xyz_prod/prod_KBHZJWBHJQLYKM-UHFFFAOYSA-N__ZBVYPGCVIYKICT-XMMPIXPASA-N.xyz,
HGAFJASHINBGRZ-UHFFFAOYSA-N__JIJRTUGATJPLQP-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0049/xyz_prod/prod_HGAFJASHINBGRZ-UHFFFAOYSA-N__JIJRTUGATJPLQP-UHFFFAOYSA-N.xyz,
ZBVYPGCVIYKICT-XMMPIXPASA-N__KBHZJWBHJQLYKM-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0049/xyz_prod/prod_ZBVYPGCVIYKICT-XMMPIXPASA-N__KBHZJWBHJQLYKM-UHFFFAOYSA-N.xyz,
JIJRTUGATJPLQP-UHFFFAOYSA-N__HGAFJASHINBGRZ-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0049/xyz_prod/prod_JIJRTUGATJPLQP-UHFFFAOYSA-N__HGAFJASHINBGRZ-UHFFFAOYSA-N.xyz,
KRRAIDFVSPXHJO-UHFFFAOYSA-N__UPBJECVDWYVYNR-GOSISDBHSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0049/xyz_prod/prod_KRRAIDFVSPXHJO-UHFFFAOYSA-N__UPBJECVDWYVYNR-GOSISDBHSA-N.xyz,
UPBJECVDWYVYNR-GOSISDBHSA-N__KRRAIDFVSPXHJO-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0049/xyz_prod/prod_UPBJECVDWYVYNR-GOSISDBHSA-N__KRRAIDFVSPXHJO-UHFFFAOYSA-N.xyz,
